"folio","clientName","siteNumber","oa","service"
"A02140060","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71282113,158831,"CUAD-CISCO"
"A02140063","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71310009,158831,"CUAD-CISCO"
"A02140070","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314281,158831,"CUAD-CISCO"
"A02140075","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314323,158831,"CUAD-CISCO"
"A02140137","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409912,158830,"CUAD-CISCO"
"A02140140","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409913,158830,"CUAD-CISCO"
"A02140145","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409915,158830,"CUAD-CISCO"
"A02140118","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409704,158830,"CUAD-CISCO"
"A02140133","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409786,158830,"CUAD-CISCO"
"A02140129","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409783,158830,"CUAD-CISCO"
"A02140127","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409707,158830,"CUAD-CISCO"
"A02140122","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409706,158830,"CUAD-CISCO"
"A02140104","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409695,158830,"CUAD-CISCO"
"A02140106","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409696,158830,"CUAD-CISCO"
"A02140110","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409697,158830,"CUAD-CISCO"
"A02140112","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409698,158830,"CUAD-CISCO"
"A02140098","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409586,158830,"CUAD-CISCO"
"A02140080","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314333,158830,"CUAD-CISCO"
"A02140090","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71323656,158830,"CUAD-CISCO"
"A02140095","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71364539,158830,"CUAD-CISCO"
"A02140087","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314375,158830,"CUAD-CISCO"
"A02140083","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314368,158830,"CUAD-CISCO"
"A02140072","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314265,158830,"CUAD-CISCO"
"A02140076","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314330,158830,"CUAD-CISCO"
"A02140067","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314259,158830,"CUAD-CISCO"
"A02140062","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314240,158830,"CUAD-CISCO"
"A02140058","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",70137381,158830,"CUAD-CISCO"
"A02140151","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411121,158829,"CUAD-CISCO"
"A02140155","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411444,158829,"CUAD-CISCO"
"A02140136","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410944,158829,"CUAD-CISCO"
"A02140141","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410953,158829,"CUAD-CISCO"
"A02140148","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411115,158829,"CUAD-CISCO"
"A02140142","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410983,158829,"CUAD-CISCO"
"A02140132","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71343209,158829,"CUAD-CISCO"
"A02140115","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314304,158829,"CUAD-CISCO"
"A02140126","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314376,158829,"CUAD-CISCO"
"A02140124","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314372,158829,"CUAD-CISCO"
"A02140119","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314319,158829,"CUAD-CISCO"
"A02140103","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314288,158829,"CUAD-CISCO"
"A02140111","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314303,158829,"CUAD-CISCO"
"A02140108","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314296,158829,"CUAD-CISCO"
"A02140100","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314286,158829,"CUAD-CISCO"
"A02140092","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314283,158829,"CUAD-CISCO"
"A02140077","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314258,158829,"CUAD-CISCO"
"A02140089","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314267,158829,"CUAD-CISCO"
"A02140096","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314285,158829,"CUAD-CISCO"
"A02140081","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314263,158829,"CUAD-CISCO"
"A02140073","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314253,158829,"CUAD-CISCO"
"A02140064","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314239,158829,"CUAD-CISCO"
"A02140066","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314245,158829,"CUAD-CISCO"
"A02140061","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71306228,158829,"CUAD-CISCO"
"A02140059","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71282112,158829,"CUAD-CISCO"
"A06130076","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71413659,140121,"CUAD-CISCO"
"A06130077","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71413661,140121,"CUAD-CISCO"
"A06130022","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71413098,139811,"CUAD-CISCO"
"A05130231","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71412774,139034,"CUAD-CISCO"
"A05130165","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410953,137758,"CUAD-CISCO"
"A05130164","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410944,137758,"CUAD-CISCO"
"A05130163","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409915,137758,"CUAD-CISCO"
"A05130162","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409913,137758,"CUAD-CISCO"
"A05130161","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409912,137758,"CUAD-CISCO"
"A05130160","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409786,137758,"CUAD-CISCO"
"A05130159","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409783,137758,"CUAD-CISCO"
"A05130158","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409707,137758,"CUAD-CISCO"
"A05130157","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409706,137758,"CUAD-CISCO"
"A05130156","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409704,137758,"CUAD-CISCO"
"A05130155","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409698,137758,"CUAD-CISCO"
"A05130154","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409697,137758,"CUAD-CISCO"
"A05130153","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409696,137758,"CUAD-CISCO"
"A05130152","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409695,137758,"CUAD-CISCO"
"A05130151","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409586,137758,"CUAD-CISCO"
"A05130150","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71364539,137758,"CUAD-CISCO"
"A05130149","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71323656,137758,"CUAD-CISCO"
"A05130148","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314376,137758,"CUAD-CISCO"
"A05130147","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314375,137758,"CUAD-CISCO"
"A05130143","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314368,137758,"CUAD-CISCO"
"A05130141","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314333,137758,"CUAD-CISCO"
"A05130139","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314330,137758,"CUAD-CISCO"
"A05130137","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314303,137758,"CUAD-CISCO"
"A05130134","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314286,137758,"CUAD-CISCO"
"A05130133","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314266,137758,"CUAD-CISCO"
"A05130130","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314265,137758,"CUAD-CISCO"
"A05130129","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314259,137758,"CUAD-CISCO"
"A05130127","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314240,137758,"CUAD-CISCO"
"A05130121","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314239,137758,"CUAD-CISCO"
"A05130119","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",70137381,137758,"CUAD-CISCO"
"A05130146","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411444,137756,"CUAD-CISCO"
"A05130145","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411121,137756,"CUAD-CISCO"
"A05130142","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411115,137756,"CUAD-CISCO"
"A05130136","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411110,137756,"CUAD-CISCO"
"A05130132","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410983,137756,"CUAD-CISCO"
"A05130128","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410920,137756,"CUAD-CISCO"
"A05130123","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410511,137756,"CUAD-CISCO"
"A05130124","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409785,137756,"CUAD-CISCO"
"A05130120","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409684,137756,"CUAD-CISCO"
"A05130117","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409682,137756,"CUAD-CISCO"
"A05130115","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71343209,137756,"CUAD-CISCO"
"A05130111","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314372,137756,"CUAD-CISCO"
"A05130110","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314328,137756,"CUAD-CISCO"
"A05130108","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314323,137756,"CUAD-CISCO"
"A05130106","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314319,137756,"CUAD-CISCO"
"A05130105","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314304,137756,"CUAD-CISCO"
"A05130103","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314296,137756,"CUAD-CISCO"
"A05130101","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314288,137756,"CUAD-CISCO"
"A05130099","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314285,137756,"CUAD-CISCO"
"A05130097","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314283,137756,"CUAD-CISCO"
"A05130095","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314281,137756,"CUAD-CISCO"
"A02140026","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314267,137756,"CUAD-CISCO"
"A02140025","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314263,137756,"CUAD-CISCO"
"A05130092","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314258,137756,"CUAD-CISCO"
"A05130089","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314253,137756,"CUAD-CISCO"
"A05130090","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314245,137756,"CUAD-CISCO"
"A05130086","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71310009,137756,"CUAD-CISCO"
"A05130083","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71306228,137756,"CUAD-CISCO"
"A05130082","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71282113,137756,"CUAD-CISCO"
"A05130080","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71282112,137756,"CUAD-CISCO"
"A05130144","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411118,137755,"CUAD-CISCO"
"A05130140","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411117,137755,"CUAD-CISCO"
"A05130138","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411108,137755,"CUAD-CISCO"
"A05130135","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410976,137755,"CUAD-CISCO"
"A05130131","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410972,137755,"CUAD-CISCO"
"A05130126","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410971,137755,"CUAD-CISCO"
"A05130122","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410958,137755,"CUAD-CISCO"
"A05130125","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410948,137755,"CUAD-CISCO"
"A05130118","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409917,137755,"CUAD-CISCO"
"A05130116","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409784,137755,"CUAD-CISCO"
"A05130114","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409705,137755,"CUAD-CISCO"
"A05130113","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71409585,137755,"CUAD-CISCO"
"A05130112","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71345243,137755,"CUAD-CISCO"
"A05130109","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71316792,137755,"CUAD-CISCO"
"A05130107","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314369,137755,"CUAD-CISCO"
"A05130104","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314332,137755,"CUAD-CISCO"
"A05130102","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314329,137755,"CUAD-CISCO"
"A05130100","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314305,137755,"CUAD-CISCO"
"A05130098","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314301,137755,"CUAD-CISCO"
"A05130096","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314293,137755,"CUAD-CISCO"
"A05130094","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314292,137755,"CUAD-CISCO"
"A01140138","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314269,137755,"CUAD-CISCO"
"A02140027","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314251,137755,"CUAD-CISCO"
"A05130093","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314250,137755,"CUAD-CISCO"
"A05130091","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314243,137755,"CUAD-CISCO"
"A05130088","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314238,137755,"CUAD-CISCO"
"A05130087","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71314146,137755,"CUAD-CISCO"
"A05130085","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71306230,137755,"CUAD-CISCO"
"A05130084","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71305549,137755,"CUAD-CISCO"
"A05130081","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71254500,137755,"CUAD-CISCO"
"A05130079","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71411180,137753,"CUAD-CISCO"
"A05130077","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410249,137753,"CUAD-CISCO"
"A05130078","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410250,137753,"CUAD-CISCO"
"A05130075","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410247,137753,"CUAD-CISCO"
"A05130076","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410248,137753,"CUAD-CISCO"
"A05130074","FINCOMUN,SERVICIOS FINANCIEROS COMUNITARIOS S.A DE C.V",71410246,137753,"CUAD-CISCO"
"A08170350","MAGNA POWERTRAIN DE MEXICO, S.A. DE C.V.",71641346,284146,"CUAD-CISCO"
"A08170351","MAGNA POWERTRAIN DE MEXICO, S.A. DE C.V.",71641346,284146,"CUAD-CISCO"
"A08170349","MAGNA POWERTRAIN DE MEXICO, S.A. DE C.V.",71641346,284146,"CUAD-CISCO"
"A11190897","UNIVERSIDAD TECNOLOGICA DE MATAMOROS",70222149,397701,"CUAD-BROADSOFT"
"A12160115","SERVITE, S.A. DE C.V.",71253047,251355,"Por definir"
"A03150215","FIANZAS DORAMA, S. A.",71451044,193541,"CUAD-CISCO"
"A01150618","FIANZAS DORAMA, S. A.",71451044,188473,"CUAD-CISCO"
"A12140453","FIANZAS DORAMA, S. A.",71366886,186272,"CUAD-CISCO"
"A12140121","FIANZAS DORAMA, S. A.",71429246,185314,"CUAD-CISCO"
"A12140114","FIANZAS DORAMA, S. A.",71358249,185314,"CUAD-CISCO"
"A12140119","FIANZAS DORAMA, S. A.",71429243,185314,"CUAD-CISCO"
"A12140118","FIANZAS DORAMA, S. A.",71429241,185314,"CUAD-CISCO"
"A12140115","FIANZAS DORAMA, S. A.",71366886,185314,"CUAD-CISCO"
"A12140117","FIANZAS DORAMA, S. A.",71414304,185314,"CUAD-CISCO"
"A12140116","FIANZAS DORAMA, S. A.",71406270,185314,"CUAD-CISCO"
"A12140120","FIANZAS DORAMA, S. A.",71429245,185314,"CUAD-CISCO"
"A12140111","FIANZAS DORAMA, S. A.",71352715,185314,"CUAD-CISCO"
"A12140109","FIANZAS DORAMA, S. A.",71344764,185314,"CUAD-CISCO"
"A12140113","FIANZAS DORAMA, S. A.",71352718,185314,"CUAD-CISCO"
"A12140112","FIANZAS DORAMA, S. A.",71352717,185314,"CUAD-CISCO"
"A12140110","FIANZAS DORAMA, S. A.",71347049,185314,"CUAD-CISCO"
"A12140104","FIANZAS DORAMA, S. A.",71344374,185314,"CUAD-CISCO"
"A12140107","FIANZAS DORAMA, S. A.",71344378,185314,"CUAD-CISCO"
"A12140106","FIANZAS DORAMA, S. A.",71344377,185314,"CUAD-CISCO"
"A12140105","FIANZAS DORAMA, S. A.",71344375,185314,"CUAD-CISCO"
"A12140108","FIANZAS DORAMA, S. A.",71344763,185314,"CUAD-CISCO"
"A12140101","FIANZAS DORAMA, S. A.",70143334,185314,"CUAD-CISCO"
"A12140100","FIANZAS DORAMA, S. A.",70141628,185314,"CUAD-CISCO"
"A12140103","FIANZAS DORAMA, S. A.",71340621,185314,"CUAD-CISCO"
"A12140102","FIANZAS DORAMA, S. A.",71279444,185314,"CUAD-CISCO"
"A06140264","FIANZAS DORAMA, S. A.",71429246,171199,"CUAD-CISCO"
"A06140263","FIANZAS DORAMA, S. A.",71429245,171199,"CUAD-CISCO"
"A06140262","FIANZAS DORAMA, S. A.",71429243,171199,"CUAD-CISCO"
"A06140261","FIANZAS DORAMA, S. A.",71429241,171199,"CUAD-CISCO"
"A06140260","FIANZAS DORAMA, S. A.",71414304,171199,"CUAD-CISCO"
"A06140259","FIANZAS DORAMA, S. A.",71406270,171199,"CUAD-CISCO"
"A06140258","FIANZAS DORAMA, S. A.",71366886,171199,"CUAD-CISCO"
"A06140257","FIANZAS DORAMA, S. A.",71358249,171199,"CUAD-CISCO"
"A06140256","FIANZAS DORAMA, S. A.",71352718,171199,"CUAD-CISCO"
"A06140255","FIANZAS DORAMA, S. A.",71352717,171199,"CUAD-CISCO"
"A06140254","FIANZAS DORAMA, S. A.",71352715,171199,"CUAD-CISCO"
"A06140253","FIANZAS DORAMA, S. A.",71347049,171199,"CUAD-CISCO"
"A06140252","FIANZAS DORAMA, S. A.",71344764,171199,"CUAD-CISCO"
"A06140251","FIANZAS DORAMA, S. A.",71344763,171199,"CUAD-CISCO"
"A06140250","FIANZAS DORAMA, S. A.",71344378,171199,"CUAD-CISCO"
"A06140249","FIANZAS DORAMA, S. A.",71344377,171199,"CUAD-CISCO"
"A06140248","FIANZAS DORAMA, S. A.",71344375,171199,"CUAD-CISCO"
"A06140247","FIANZAS DORAMA, S. A.",71344374,171199,"CUAD-CISCO"
"A06140246","FIANZAS DORAMA, S. A.",71340621,171199,"CUAD-CISCO"
"A06140245","FIANZAS DORAMA, S. A.",71279444,171199,"CUAD-CISCO"
"A06140244","FIANZAS DORAMA, S. A.",70143334,171199,"CUAD-CISCO"
"A06140243","FIANZAS DORAMA, S. A.",70141628,171199,"CUAD-CISCO"
"A06140028","FIANZAS DORAMA, S. A.",71429245,168758,"CUAD-CISCO"
"A06140029","FIANZAS DORAMA, S. A.",71429246,168758,"CUAD-CISCO"
"A06140026","FIANZAS DORAMA, S. A.",71429241,168758,"CUAD-CISCO"
"A06140027","FIANZAS DORAMA, S. A.",71429243,168758,"CUAD-CISCO"
"A06140024","FIANZAS DORAMA, S. A.",71406270,168758,"CUAD-CISCO"
"A06140025","FIANZAS DORAMA, S. A.",71414304,168758,"CUAD-CISCO"
"A06140022","FIANZAS DORAMA, S. A.",71358249,168758,"CUAD-CISCO"
"A06140023","FIANZAS DORAMA, S. A.",71366886,168758,"CUAD-CISCO"
"A06140021","FIANZAS DORAMA, S. A.",71352718,168758,"CUAD-CISCO"
"A06140019","FIANZAS DORAMA, S. A.",71352715,168758,"CUAD-CISCO"
"A06140020","FIANZAS DORAMA, S. A.",71352717,168758,"CUAD-CISCO"
"A06140017","FIANZAS DORAMA, S. A.",71344764,168758,"CUAD-CISCO"
"A06140018","FIANZAS DORAMA, S. A.",71347049,168758,"CUAD-CISCO"
"A06140015","FIANZAS DORAMA, S. A.",71344378,168758,"CUAD-CISCO"
"A06140016","FIANZAS DORAMA, S. A.",71344763,168758,"CUAD-CISCO"
"A06140013","FIANZAS DORAMA, S. A.",71344375,168758,"CUAD-CISCO"
"A06140014","FIANZAS DORAMA, S. A.",71344377,168758,"CUAD-CISCO"
"A06140011","FIANZAS DORAMA, S. A.",71340621,168758,"CUAD-CISCO"
"A06140012","FIANZAS DORAMA, S. A.",71344374,168758,"CUAD-CISCO"
"A06140010","FIANZAS DORAMA, S. A.",71279444,168758,"CUAD-CISCO"
"A06140009","FIANZAS DORAMA, S. A.",70141628,168758,"CUAD-CISCO"
"A06140008","FIANZAS DORAMA, S. A.",70143334,168758,"CUAD-CISCO"
"A02140404","FIANZAS DORAMA, S. A.",71414304,160096,"CUAD-CISCO"
"A02140331","FIANZAS DORAMA, S. A.",71352717,159968,"CUAD-CISCO"
"A02140330","FIANZAS DORAMA, S. A.",71352715,159962,"CUAD-CISCO"
"A02140329","FIANZAS DORAMA, S. A.",71352718,159966,"CUAD-CISCO"
"A02140326","FIANZAS DORAMA, S. A.",71429243,159959,"CUAD-CISCO"
"A02140327","FIANZAS DORAMA, S. A.",71429245,159958,"CUAD-CISCO"
"A02140325","FIANZAS DORAMA, S. A.",71429241,159957,"CUAD-CISCO"
"A02140324","FIANZAS DORAMA, S. A.",71429246,159955,"CUAD-CISCO"
"A02140323","FIANZAS DORAMA, S. A.",71279444,159944,"CUAD-CISCO"
"A02140322","FIANZAS DORAMA, S. A.",70143334,159943,"CUAD-CISCO"
"A02140321","FIANZAS DORAMA, S. A.",71344764,159941,"CUAD-CISCO"
"A02140320","FIANZAS DORAMA, S. A.",71344763,159939,"CUAD-CISCO"
"A02140319","FIANZAS DORAMA, S. A.",70141628,159938,"CUAD-CISCO"
"A02140318","FIANZAS DORAMA, S. A.",71344377,159930,"CUAD-CISCO"
"A02140317","FIANZAS DORAMA, S. A.",71344374,159927,"CUAD-CISCO"
"A02140315","FIANZAS DORAMA, S. A.",71344375,159924,"CUAD-CISCO"
"A02140314","FIANZAS DORAMA, S. A.",71406270,159919,"CUAD-CISCO"
"A02140313","FIANZAS DORAMA, S. A.",71344378,159917,"CUAD-CISCO"
