"folio","siteNumber","siteName","phase","clientName","sku","partId","qty","qtyFac"
"A04190171",71642576,"CHIHUAHUA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34634635,1,"[]"
"A04190171",71642576,"CHIHUAHUA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34634659,5,"[]"
"A04190167",71642557,"ZURICH CANCUN","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34633298,7,"[]"
"A04190167",71642557,"ZURICH CANCUN","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34633258,1,"[]"
"A04190155",71645232,"ZURICH MERIDA 2","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34632152,2,"[]"
"A04190155",71645232,"ZURICH MERIDA 2","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34632228,10,"[]"
"A04190157",71642561,"ZURICH TUXTLA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34631209,1,"[]"
"A04190157",71642561,"ZURICH TUXTLA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34631249,9,"[]"
"A04190160",71642582,"TIJUANA ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34629967,3,"[]"
"A04190160",71642582,"TIJUANA ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34630157,10,"[]"
"A04190151",71642581,"ZURICH SAN LUIS POTOSI","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34629001,1,"[]"
"A04190151",71642581,"ZURICH SAN LUIS POTOSI","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34629041,9,"[]"
"A04190147",71642579,"MEXICALI ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34627740,1,"[]"
"A04190147",71642579,"MEXICALI ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34627780,12,"[]"
"A04190136",71642556,"ZURICH SATELITE","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34626601,1,"[]"
"A04190136",71642556,"ZURICH SATELITE","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34626641,10,"[]"
"A04190129",71642584,"ZURICH ALTAVISTA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34623867,2,"[]"
"A04190129",71642584,"ZURICH ALTAVISTA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34623943,26,"[]"
"A04190122",71642564,"MASARIK","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1",34621118,1,"[]"
"A04190122",71642564,"MASARIK","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34621158,25,"[]"
"A03191877",71642576,"CHIHUAHUA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34421600,1,"[]"
"A03191877",71642576,"CHIHUAHUA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34421615,5,"[]"
"A03191864",71645232,"ZURICH MERIDA 2","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34420334,2,"[]"
"A03191864",71645232,"ZURICH MERIDA 2","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34420360,10,"[]"
"A03191875",71642561,"ZURICH TUXTLA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34419898,1,"[]"
"A03191875",71642561,"ZURICH TUXTLA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34419913,8,"[]"
"A03191875",71642561,"ZURICH TUXTLA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34420219,1,"[]"
"A03191862",71642582,"TIJUANA ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34419313,3,"[]"
"A03191862",71642582,"TIJUANA ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34419350,8,"[]"
"A03191862",71642582,"TIJUANA ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34419650,2,"[]"
"A03191861",71642581,"ZURICH SAN LUIS POTOSI","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34418883,1,"[]"
"A03191861",71642581,"ZURICH SAN LUIS POTOSI","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34418898,8,"[]"
"A03191861",71642581,"ZURICH SAN LUIS POTOSI","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34419198,1,"[]"
"A03191871",71642579,"MEXICALI ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34418345,1,"[]"
"A03191871",71642579,"MEXICALI ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34418360,10,"[]"
"A03191871",71642579,"MEXICALI ZURICH","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34418734,1,"[]"
"A03191866",71642556,"ZURICH SATELITE","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34417878,1,"[]"
"A03191866",71642556,"ZURICH SATELITE","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34417893,9,"[]"
"A03191866",71642556,"ZURICH SATELITE","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34418230,1,"[]"
"A03191860",71642584,"ZURICH ALTAVISTA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34415581,3,"[]"
"A03191860",71642584,"ZURICH ALTAVISTA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34415618,23,"[]"
"A03191860",71642584,"ZURICH ALTAVISTA","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34416473,2,"[]"
"A03191856",71642564,"MASARIK","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.903.1",34414165,3,"[]"
"A03191856",71642564,"MASARIK","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",34414835,6,"[]"
"A03191856",71642564,"MASARIK","Implementación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.904.1.4",34414202,17,"[]"
"A10190462",71642564,"MASARIK","Planeación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.912.1",36415871,3,"[]"
"A10190462",71642564,"MASARIK","Planeación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.906.1",36416160,3,"[]"
"A10190462",71642564,"MASARIK","Planeación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.911.1",36416185,3,"[]"
"A10190462",71642564,"MASARIK","Planeación","ZURICH VIDA COMPAÑIA DE SEGUROS S.A.","UNC.CUAD.907.1",36416187,3,"[]"
"A04195698",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",34774421,28,"[]"
"A04195698",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",34774733,28,"[]"
"A05181394",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",33114379,10,"[1]"
"A05181217",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",33087241,8,"[]"
"A05181217",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",33087325,2,"[]"
"A05181217",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",33088267,10,"[]"
"A05181217",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",33087349,10,"[]"
"A05181217",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",33088285,20,"[]"
"A05181217",71435062,"SALLES SAINZ PUEBLA DEMO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1.1",33088233,10,"[]"
"A03182017",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.930.1",32830955,1,"[]"
"A07170591",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",31783910,4,"[]"
"A07170591",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.V9.5",31783864,4,"[]"
"A07170591",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.V9.2",31783883,4,"[]"
"A07170590",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.V9.5",31783717,14,"[]"
"A07170590",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",31783843,14,"[]"
"A07170590",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.V9.2",31783766,14,"[]"
"A05171938",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.V9.5",31448736,14,"[]"
"A05171938",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.V9.2",31448798,14,"[14]"
"A01170644",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",31033124,5,"[]"
"A01170644",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1.1",31033222,8,"[]"
"A01170644",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",31033250,3,"[]"
"A01170644",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",31033254,8,"[]"
"A01170644",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",31033162,3,"[]"
"A01170644",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",31033252,3,"[]"
"A09160091",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",30549896,11,"[11]"
"A09160091",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.918.1",30549898,1,"[]"
"A09160091",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",30549900,1,"[1]"
"A09160091",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",30549914,11,"[7]"
"A09160090",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",30549886,3,"[]"
"A09160090",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",30549888,3,"[]"
"A09160088",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",30549758,7,"[12]"
"A09160089",71383995,"SALLES SAINZ GRAN CIUDAD JUAREZ","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",30549820,3,"[3]"
"A02150081",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.901.1",27880337,4,"[]"
"A10140339",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27422567,1,"[1]"
"A10140014",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27290496,1,"[]"
"A10140014",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.917.1",27290498,1,"[1]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",27290401,2,"[2]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",27290492,12,"[12]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",27290473,6,"[6]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",27290490,5,"[]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",27290382,5,"[5]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",27290488,5,"[]"
"A10140013",71384042,"SALLES SAINZ GRANT QUERETARO","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",27290416,5,"[5]"
"A10140012",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27290344,1,"[]"
"A10140012",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.917.1",27290346,1,"[1]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",27290239,8,"[8]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",27290323,2,"[]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",27290325,12,"[12]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",27290321,2,"[1]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",27290309,3,"[]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",27290279,2,"[2]"
"A10140011",71384043,"SALLES SAINZ GRANT PUERTO VALLARTA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",27290264,2,"[2]"
"A10140010",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27290212,2,"[]"
"A10140010",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.917.1",27290214,1,"[1]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",27289907,14,"[14]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",27289944,2,"[2]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",27289959,2,"[2]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",27289989,4,"[4]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",27290004,2,"[2]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",27290006,18,"[18]"
"A10140009",71383996,"SALLES SAINZ GRANT TIJUANA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",27290002,2,"[2]"
"A10140008",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27289793,2,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",27289528,26,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",27289589,3,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",27289607,11,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",27289718,13,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",27289744,40,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",27289742,11,"[]"
"A10140007",71378240,"SALLES SAINZ GRANT MONTERREY","Implementación","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",27289740,11,"[]"
"A10140006",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27289219,2,"[1]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",27288326,13,"[13]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",27288361,10,"[10]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",27288400,22,"[22]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",27288649,22,"[15]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",27288651,45,"[45]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",27288647,22,"[15,3]"
"A10140005",71383946,"SALLES SAINZ GRANT GUADALAJARA","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",27288610,28,"[]"
"A10140004",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.916.1",27287795,9,"[]"
"A10140002",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.907.1",27286638,123,"[58,2,55,1,2,1,5]"
"A10140002",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.908.1",27286640,123,"[58,2]"
"A10140002",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.911.1",27286642,265,"[246,2,1,1]"
"A10140002",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.915.1",27286644,1,"[1]"
"A09140192",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.903.1",27280980,100,"[95]"
"A09140192",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.904.1",27281189,42,"[42]"
"A09140192",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.912.1",27281324,123,"[109,1,1,2,1,1,1]"
"A09140192",70110488,"SALLES SAINZ GRANT MEXICO PERIFERICO SUR","Operativo","SALLES SAINZ GRANT THORNTON S.C.","UNC.CUAD.906.1",27282443,153,"[153,1]"
"A04190156",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.904.1",34633713,1,"[]"
"A04190156",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.917.1",34633916,2,"[]"
"A04190156",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.915.1",34633928,4,"[]"
"A04190156",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.920.1",34633926,4,"[]"
"A12180437",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.915.1",33762728,1,"[]"
"A12180437",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.911.1",33762729,1,"[]"
"A12180437",71440767,"PALMAS FASTETHERNET","Planeación","INVERSORA BURSATIL,S.A DE C.V. CASA DE BOLSA GRUPO FINANCIERO INBURSA","UNC.CUAD.920.1",33762727,1,"[]"
"A03195222",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.904.1",34398552,2,"[2]"
"A03195222",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.912.1",34398628,1,"[1]"
"A03195222",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.907.1",34398729,1,"[]"
"A03195222",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.911.1",34398733,3,"[3]"
"A03195222",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.908.1",34398731,3,"[]"
"A02181648",70058138,"GOBCAMP CAMP PGJ","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.901.1",32710460,1,"[1]"
"A02181648",70058138,"GOBCAMP CAMP PGJ","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.911.1",32710474,1,"[1]"
"A12170012",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.901.1",32423069,42,"[18,24]"
"A11171877",70058132,"GOB CAMP NODO CENTRAL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.901.1",32422618,42,"[42]"
"A11171911",70133662,"GOBCAMP CAMP SEC OBRAS PUB","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.901.1",32417031,17,"[15]"
"A11171911",70133662,"GOBCAMP CAMP SEC OBRAS PUB","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.904.1",32417205,18,"[18]"
"A11171911",70133662,"GOBCAMP CAMP SEC OBRAS PUB","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.911.1",32418019,91,"[89]"
"A11171911",70133662,"GOBCAMP CAMP SEC OBRAS PUB","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.912.1",32417839,2,"[2]"
"A11171843",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD.919.1",32420344,1,"[1]"
"A11171846",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.901.1",32419084,11,"[4]"
"A11171846",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.904.1",32419422,13,"[13]"
"A11171846",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.903.1",32419198,22,"[22]"
"A11171846",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.912.1",32419881,2,"[2]"
"A11171846",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.906.1",32420061,2,"[]"
"A11171846",70058136,"GOBCAMP CAMP SEDESOL","Operativo","GOBIERNO DEL ESTADO DE CAMPECHE","UNC.CUAD60.907.1",32420079,2,"[]"
