"folio","siteNumber","siteName","clientName","oa","emission","service"
"A05181317",71251330,"5113 PARRAL ALTAVISTA","BBVA BANCOMER",320208,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181312",71241305,"4465 CD JUAREZ RENACIMIENTO","BBVA BANCOMER",320208,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181313",70197776,"5008 TULANCINGO LA FUENTE","BBVA BANCOMER",320208,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181311",70115083,"3994 LUIS B SANCHEZ OF PRINCIPAL","BBVA BANCOMER",320208,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181387",71622588,"2332 HIPOTECARIA SAN LUIS POTOSI","BBVA BANCOMER",320205,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181386",71621067,"2260 MONTERREY SUR","BBVA BANCOMER",320205,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181384",71295583,"3850 NUEVO LAREDO JARDIN","BBVA BANCOMER",320205,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181379",70115145,"3476 TLALPAN HUIPULCO","BBVA BANCOMER",320205,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181335",71583966,"1838 EMPRESAS MONTERREY APODACA","BBVA BANCOMER",320198,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181332",71367660,"1842 GOMEZ PALACIO","BBVA BANCOMER",320198,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181331",70115219,"1210 LA BARCA","BBVA BANCOMER",320198,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181328",70114950,"1081 ZAPOPAN PLAZA GUADALUPE","BBVA BANCOMER",320198,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181325",70114813,"783 TAMPICO CENTRO","BBVA BANCOMER",320198,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181381",71623145,"648 PLAZA LOS ALTOS","BBVA BANCOMER",320193,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181375",70115745,"595 OCOTLAN CENTRO","BBVA BANCOMER",320193,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181368",70114676,"658 NAVOJOA OFNA PRINCIPAL","BBVA BANCOMER",320193,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181364",70114507,"447 SANTIAGO SALAHUA MANZ","BBVA BANCOMER",320193,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181362",70114455,"385 LA PIEDAD MARIANO SILVA","BBVA BANCOMER",320193,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181298",71390808,"4699 PARAISO PUERTO CEIBA","BBVA BANCOMER",320182,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181283",71390805,"4703 HAMBURGO","BBVA BANCOMER",320182,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181270",70199550,"5011 HUAJUAPAN DE LEON","BBVA BANCOMER",320182,"2018-05-24T05:00:00.000Z","CUAD-AVAYA"
"A05181238",70114481,"417 GUADALAJARA GONZALEZ GALLO","BBVA BANCOMER",320134,"2018-05-23T05:00:00.000Z","CUAD-AVAYA"
"A05181235",70114479,"415 PLAZA TAPATIA","BBVA BANCOMER",320134,"2018-05-23T05:00:00.000Z","CUAD-AVAYA"
"A05181234",70114469,"405 GUADALAJARA AMERICAS","BBVA BANCOMER",320134,"2018-05-23T05:00:00.000Z","CUAD-AVAYA"
"A05181231",70114463,"394 PURUANDIRO PORTAL","BBVA BANCOMER",320134,"2018-05-23T05:00:00.000Z","CUAD-AVAYA"
"A05181229",70114450,"380 PARRAS DE LA FUENTE","BBVA BANCOMER",320134,"2018-05-23T05:00:00.000Z","CUAD-AVAYA"
"A05181218",70115450,"5988 GOMEZ PALACIO CAMPESTRE","BBVA BANCOMER",320011,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181210",70115436,"6703 COMITAN BOULEVARD","BBVA BANCOMER",320011,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181203",70114787,"3606  PASEOS DE CHURUBUSCO","BBVA BANCOMER",320011,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181206",70115333,"6614 CD JUAREZ MOD ADUANA PTE CO","BBVA BANCOMER",320011,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181171",71343583,"3780 SAN NICOLAS MERCADO DE ABASTOS","BBVA BANCOMER",319761,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181175",71367661,"1843 BANCA DE EMPRESAS NOGALES","BBVA BANCOMER",319761,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181168",70198871,"5006 GUASAVE 16 DE SEPTIEMBRE","BBVA BANCOMER",319761,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181162",70115325,"5687 CIUDAD IXTEPEC CENTRO","BBVA BANCOMER",319761,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181167",70115412,"A0_5711 TEZIUTLAN CATEDRAL","BBVA BANCOMER",319761,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181164",71436407,"825 BANCA DE EMPRESAS CHURUBUSCO","BBVA BANCOMER",319758,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181156",70115683,"5562 TAXCO OFNA PRINCIPAL","BBVA BANCOMER",319758,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181159",70232611,"6534 TOLUCA CENTRO","BBVA BANCOMER",319758,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181148",70115340,"5875 CD VICTORIA OFNA PRINCIPAL","BBVA BANCOMER",319758,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181146",70114576,"3519 SAN JUAN TEOTIHUACAN","BBVA BANCOMER",319758,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181158",71491354,"928 HERMOSILLO PLAZA QUIROGA","BBVA BANCOMER",319759,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181155",71310413,"1840 EMPRESARIAL Y GOB PLAYA DEL CARMEN","BBVA BANCOMER",319759,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181151",70114928,"1067 PRESA LAUREL","BBVA BANCOMER",319759,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181147",70114473,"409 SAN JUAN BOSCO","BBVA BANCOMER",319759,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05181141",70114261,"143 DIVISION DEL NORTE","BBVA BANCOMER",319759,"2018-05-22T05:00:00.000Z","CUAD-AVAYA"
"A05180934",71718807,"1397 PASEO HIPODROMO","BBVA BANCOMER",318936,"2018-05-15T05:00:00.000Z","CUAD-AVAYA"
"A05180932",70115441,"6711 VILLAFLORES CENTRO","BBVA BANCOMER",318862,"2018-05-15T05:00:00.000Z","CUAD-AVAYA"
"A05180914",70114149,"11 TLALNEPANTLA GUSTAVO BAZ","BBVA BANCOMER",318862,"2018-05-15T05:00:00.000Z","CUAD-AVAYA"
"A05180621",70114423,"353 CHIHUAHUA JOSE MA IGLESIAS","BBVA BANCOMER",318151,"2018-05-07T05:00:00.000Z","CUAD-AVAYA"
"A04180706",71712927,"1169 SITE TLALPAN","BBVA BANCOMER",314336,"2018-04-11T05:00:00.000Z","CUAD-AVAYA"
"A04180705",71712889,"6825 ALVARO OBREGON CENTRO","BBVA BANCOMER",314336,"2018-04-11T05:00:00.000Z","CUAD-AVAYA"
"A04180703",71712737,"353 JOSE MARIA IGLESIAS","BBVA BANCOMER",314336,"2018-04-11T05:00:00.000Z","CUAD-AVAYA"
"A04180634",70122134,"4106 OFICINA CENTRO","BBVA BANCOMER",314204,"2018-04-10T05:00:00.000Z","CUAD-AVAYA"
"A04180608",71630718,"QRO-B13J11R1/N0","BBVA BANCOMER",314122,"2018-04-09T05:00:00.000Z","CUAD-AVAYA"
"A04180585",71630718,"QRO-B13J11R1/N0","BBVA BANCOMER",314120,"2018-04-09T05:00:00.000Z","CUAD-AVAYA"
"A04180599",71630718,"QRO-B13J11R1/N0","BBVA BANCOMER",314119,"2018-04-09T05:00:00.000Z","CUAD-AVAYA"
"A04180583",71630718,"QRO-B13J11R1/N0","BBVA BANCOMER",314117,"2018-04-09T05:00:00.000Z","CUAD-AVAYA"
"A04180447",71711628,"297 SALTILLO LOURDES","BBVA BANCOMER",313806,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180441",71711628,"297 SALTILLO LOURDES","BBVA BANCOMER",313805,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180420",71379564,"3482 DIANA","BBVA BANCOMER",313785,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180484",71441882,"3571 NARVARTE","BBVA BANCOMER",313784,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180466",70114659,"3547 CAMPESTRE CHURUBUSCO","BBVA BANCOMER",313784,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180457",70114323,"244 CHALCO PLAZA 2000","BBVA BANCOMER",313784,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180422",70115266,"5363 SABINAS OFNA PRINCIPAL","BBVA BANCOMER",313775,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180425",70143857,"236 ALAMEDA BOMBAS SUR","BBVA BANCOMER",313775,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180424",70115165,"3486 CANAL DE MIRAMONTES","BBVA BANCOMER",313775,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180423",70114340,"264 PIEDRAS NEGRAS OFNA PRINCIPAL","BBVA BANCOMER",313775,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180413",71390818,"4691 NEZA ESTADIO","BBVA BANCOMER",313756,"2018-04-06T05:00:00.000Z","CUAD-AVAYA"
"A04180409",71286228,"5258 CERCADO","BBVA BANCOMER",313647,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180410",70115247,"5334 SALTILLO PERIFERICO","BBVA BANCOMER",313647,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180402",70114949,"3795 GARZA GARCIA VALLE PONIENTE","BBVA BANCOMER",313647,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180390",70114797,"3610 CHICONCUAC","BBVA BANCOMER",313647,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180383",70114747,"694 MONTERREY MADERO ORIENTE","BBVA BANCOMER",313647,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180370",70114620,"3535  ADUANA AEROPUERTO","BBVA BANCOMER",313647,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180404",71280843,"5227 CHALCO PLAZA LOS VOLCANES","BBVA BANCOMER",313632,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180396",70115105,"4124 LOMAS BARRILACO","BBVA BANCOMER",313632,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180388",70115028,"1290 PLAZA DEL SALADO","BBVA BANCOMER",313632,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180375",70114681,"3557 ANZURES","BBVA BANCOMER",313632,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180363",70114628,"3682 STA CRUZ MEYEHUALCO","BBVA BANCOMER",313632,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180291",71457748,"283 LAS AGUILAS","BBVA BANCOMER",313625,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180283",71390810,"4685 TOWN CENTER ZUMPANGO","BBVA BANCOMER",313625,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180400",71591303,"6569 ZINACANTEPEC CENTRO","BBVA BANCOMER",313621,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180392",71299090,"5253 PARQUE IND 2000","BBVA BANCOMER",313621,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180382",71285160,"5237 HUIXQUILUCAN INTERPLAZA","BBVA BANCOMER",313621,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180369",70197365,"4134 SATELITE REGIONAL","BBVA BANCOMER",313621,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180360",70114228,"105 NAUCALPAN 16 DE SEPTIEMBRE","BBVA BANCOMER",313621,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180393",70114562,"3651 ROBLES DOMINGUEZ","BBVA BANCOMER",313616,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180399",70115135,"3470 PARQUE VIA","BBVA BANCOMER",313616,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180380",70114320,"241 CUAUTITLAN ARCOS DEL ALBA","BBVA BANCOMER",313616,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180366",70114173,"30 NAUCALPAN WALTER C BUCHANAN","BBVA BANCOMER",313616,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180356",70114150,"12 NAUCALPAN TECAMACHALCO","BBVA BANCOMER",313616,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180295",70115719,"5607 TEPEJI DEL RIO OCAMPO","BBVA BANCOMER",313615,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180298",71284743,"5283 SUC MATEHUALA","BBVA BANCOMER",313615,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180286",70115468,"496 RIO VERDE GABRIEL MTZ","BBVA BANCOMER",313615,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180281",70114525,"470 SAN LUIS POTOSI AVENIDA","BBVA BANCOMER",313615,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180279",70114380,"311 FRESNILLO ALLENDE","BBVA BANCOMER",313615,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180352",71280860,"5269 IRAPUATO MERCADO DE ABASTOS","BBVA BANCOMER",313608,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180341",71277207,"5228 LEON PLAZA OBELISCO","BBVA BANCOMER",313608,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180333",71273522,"5197 LEON PLAZA POLIFORUM","BBVA BANCOMER",313608,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180325",70114521,"463 AGUASCALIENTES CENTRO","BBVA BANCOMER",313608,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180315",70114381,"312 MOROLEON PORTAL CORREGIDORA","BBVA BANCOMER",313608,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180353",70114752,"3739 BANCOMER CHOLULA","BBVA BANCOMER",313601,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180339",70114737,"3733 HUMBOLDT AMERICA","BBVA BANCOMER",313601,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180346",70114752,"3739 BANCOMER CHOLULA","BBVA BANCOMER",313601,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180320",70114161,"19  SAN COSME","BBVA BANCOMER",313601,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180326",70114682,"662 TIJUANA LAS HUERTAS","BBVA BANCOMER",313601,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180312",70114160,"18 NIZA","BBVA BANCOMER",313601,"2018-04-05T05:00:00.000Z","CUAD-AVAYA"
"A04180247",71626491,"5073 SORIANA SAN JOAQUIN","BBVA BANCOMER",313574,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180267",70232048,"5054 PLAZA REAL","BBVA BANCOMER",313483,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180263",70114781,"3767 MADERO PONIENTE","BBVA BANCOMER",313483,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180264",70115440,"5429 DURANGO CENTRO","BBVA BANCOMER",313483,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180260",70114229,"106  TACUBAYA","BBVA BANCOMER",313482,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180272",70115109,"4132 DEL ANGEL","BBVA BANCOMER",313482,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180270",70115084,"3437 ROMA","BBVA BANCOMER",313482,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180262",70114603,"3528 NETZAHUALCOYOTL ORIENTE","BBVA BANCOMER",313482,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180222",70114668,"3697 MARTE","BBVA BANCOMER",313481,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180223",70122000,"3492 TLALPAN TAXQUEÑA","BBVA BANCOMER",313481,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180195",70114187,"48 BOSQUES DE LAS LOMAS","BBVA BANCOMER",313481,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180209",70114220,"88  CONDESA","BBVA BANCOMER",313481,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180221",70114418,"348 AGRICOLA ORIENTAL","BBVA BANCOMER",313481,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180204",70115075,"3432 SAN ANTONIO ABAD","BBVA BANCOMER",313478,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180171",71249502,"3454 PORTALES CARRANZA","BBVA BANCOMER",313478,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180172",70114569,"3517 PERISUR JARDINES","BBVA BANCOMER",313478,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180167",70114595,"3524  CORUNA TLALPAN","BBVA BANCOMER",313478,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180203",70114617,"3534  PICACHO","BBVA BANCOMER",313478,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180145",70115523,"6539 METEPEC PILARES","BBVA BANCOMER",313469,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180155",70115686,"563 ATLACOMULCO","BBVA BANCOMER",313469,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180154",71255497,"5124 PLAZA CUSPIDE","BBVA BANCOMER",313469,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180143",70115129,"3461 INSURGENTES VITO ALESSIO","BBVA BANCOMER",313469,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180148",70114558,"3507 C COM SAN JERONIMO","BBVA BANCOMER",313469,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180144",70114835,"3621 LOMAS VERDES NORTE","BBVA BANCOMER",313468,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180142",70114242,"121 PERICENTRO","BBVA BANCOMER",313468,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180158",70119010,"4128 ANAHUAC","BBVA BANCOMER",313468,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180153",70115140,"3475 PARQUE IND NAUCAL","BBVA BANCOMER",313468,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180202",71561474,"57 LA VILLA","BBVA BANCOMER",313462,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180163",70114649,"3689 CUAUTEPEC","BBVA BANCOMER",313462,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180200",70144491,"5097 ECATEPEC LAS AMERICAS","BBVA BANCOMER",313462,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180160",70114552,"3497 SAN JUAN DE ARAGON","BBVA BANCOMER",313462,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180157",70114556,"3504 ECATEPEC SAN CRISTOBAL VIA MORELOS","BBVA BANCOMER",313462,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180159",71378264,"3369 WAL MART AZCAPOTZALCO","BBVA BANCOMER",313457,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180141",70114382,"313 SUC ZACATECAS LOPEZ PORTILLO 313","BBVA BANCOMER",313457,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180151",70115133,"3467 SANDALO","BBVA BANCOMER",313457,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180161",71278151,"5241 COYOTEPEC","BBVA BANCOMER",313457,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180156",71273530,"5192 TEPOZOTLAN LOS CEDROS","BBVA BANCOMER",313457,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180139",71280855,"5272 CHEDRAUI SAN PABLO","BBVA BANCOMER",313453,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180150",70115156,"4184 QUERETARO SATELITE","BBVA BANCOMER",313453,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180134",70115505,"6532 EBANO","BBVA BANCOMER",313453,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180138",71277216,"5209 JURIQUILLA","BBVA BANCOMER",313453,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180140",70115155,"4182 QUERETARO ABASTOS","BBVA BANCOMER",313453,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180132",70200407,"5013 PLAZA GALERIAS PACHUCA","BBVA BANCOMER",313447,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180196",70115706,"5580 PACHUCA NUEVO EDIFICIO MADERO","BBVA BANCOMER",313447,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180131",70114495,"433 LEON CAMPESTRE","BBVA BANCOMER",313447,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180130",70115389,"6665 SAN FELIPE CENTRO","BBVA BANCOMER",313447,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180197",70115599,"6862 TIZAYUCA","BBVA BANCOMER",313447,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180184",71623209,"614 TIJUANA PLAYAS","BBVA BANCOMER",313433,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180165",70114622,"635 ENSENADA REFORMA","BBVA BANCOMER",313433,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180175",70122032,"302 ABASOLO","BBVA BANCOMER",313433,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180169",70114746,"3737 PUEBLA REVOLUCION","BBVA BANCOMER",313433,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180177",71235270,"3949 AGUASCALIENTES SEDE","BBVA BANCOMER",313433,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A04180127",70115617,"5509 CELAYA GAMESA","BBVA BANCOMER",313373,"2018-04-04T05:00:00.000Z","CUAD-AVAYA"
"A03182468",70114636,"642 OBREGON NAINARI","BBVA BANCOMER",312505,"2018-03-27T06:00:00.000Z","CUAD-AVAYA"
"A03182464",71402305,"6385 PATRIMONIAL PERISUR","BBVA BANCOMER",312482,"2018-03-27T06:00:00.000Z","CUAD-AVAYA"
"A03182422",71696904,"2432 GENOVA CER","BBVA BANCOMER",312252,"2018-03-26T06:00:00.000Z","CUAD-AVAYA"
"A03182414",71390811,"4702 PLAZA FORUM BUENAVISTA","BBVA BANCOMER",312218,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182369",71251326,"5115 VILLA CORREGIDORA","BBVA BANCOMER",312151,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182366",70115609,"5501 IRAPUATO PRADERA","BBVA BANCOMER",312151,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182362",70115606,"5499 IRAPUATO VILLAS","BBVA BANCOMER",312151,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182374",70115222,"4461 CD CUAUHTEMOC CENTRO","BBVA BANCOMER",312126,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182377",71236589,"5070 HERIBERTO ENRIQUEZ","BBVA BANCOMER",312126,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182383",71251017,"5108 REYNOSA PLAZA REAL","BBVA BANCOMER",312126,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182348",71251017,"5108 REYNOSA PLAZA REAL","BBVA BANCOMER",312076,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182352",71251326,"5115 VILLA CORREGIDORA","BBVA BANCOMER",312076,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182337",70115606,"5499 IRAPUATO VILLAS","BBVA BANCOMER",312076,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182345",71236589,"5070 HERIBERTO ENRIQUEZ","BBVA BANCOMER",312076,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182340",70115609,"5501 IRAPUATO PRADERA","BBVA BANCOMER",312076,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182328",70115222,"4461 CD CUAUHTEMOC CENTRO","BBVA BANCOMER",312076,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182336",71590677,"5775 PLAZA EL DORADO SAN LUIS POTOSI","BBVA BANCOMER",312024,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182325",71397787,"6359 PATRIMONIAL ACAPULCO","BBVA BANCOMER",312024,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182321",70122130,"6384  PATRIMONIAL AGUASCALIENTES","BBVA BANCOMER",312024,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182308",70115374,"6652 LEON ARBIDE","BBVA BANCOMER",312024,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182314",70115610,"5799 MAZATLAN OFNA PRINCIPAL","BBVA BANCOMER",312024,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182313",70115365,"5902 VERACRUZ COSTA DE ORO","BBVA BANCOMER",312024,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182406",71575934,"5538 HUANIMARO CENTRO","BBVA BANCOMER",312019,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182399",71420022,"5509 CELAYA GAMESA","BBVA BANCOMER",312019,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182384",70122018,"5303 NISSAN","BBVA BANCOMER",312019,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182364",70115640,"5533 JUVENTINO ROSAS HIDALGO","BBVA BANCOMER",312019,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182347",70115524,"5757 CHETUMAL PRINCIPAL","BBVA BANCOMER",312019,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182285",70115174,"4198 PLAZA SAN MARCOS","BBVA BANCOMER",312017,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182289",70115216,"4449 MERIDA MERCADO","BBVA BANCOMER",312017,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182282",70115119,"4151 SILAO LIBERTAD","BBVA BANCOMER",312017,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182266",70115096,"4109 PACHUCA","BBVA BANCOMER",312017,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182272",70115108,"4131 LINDAVISTA","BBVA BANCOMER",312017,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
"A03182310",71277199,"5213 LEON BOULEVARD DELTA","BBVA BANCOMER",312012,"2018-03-23T06:00:00.000Z","CUAD-AVAYA"
