"folio","oa","servicio","siteId","alcance","partId","sku"
"V0000000623",317881,"CUAD-AVAYA",70115176,2,33042052,"UNC.CUAD.AVBA101"
"V0000000629",317873,"CUAD-AVAYA",70197377,1,33042207,"UNC.CUAD.AVBA100"
"V0000000629",317873,"CUAD-AVAYA",70197377,4,33042209,"UNC.CUAD.AVBA101"
"V0000000652",317886,"CUAD-AVAYA",71359892,3,33042798,"UNC.CUAD.AVBA100"
"V0000000652",317886,"CUAD-AVAYA",71359892,3,33042800,"UNC.CUAD.AVBA101"
"V0000000607",317882,"CUAD-AVAYA",70115197,2,33041645,"UNC.CUAD.AVBA100"
"V0000000607",317882,"CUAD-AVAYA",70115197,4,33041647,"UNC.CUAD.AVBA101"
"V0000000627",317873,"CUAD-AVAYA",70115230,3,33042153,"UNC.CUAD.AVBA100"
"V0000000627",317873,"CUAD-AVAYA",70115230,13,33042155,"UNC.CUAD.AVBA101"
"V0000000635",317884,"CUAD-AVAYA",71286239,2,33042397,"UNC.CUAD.AVBA100"
"V0000000635",317884,"CUAD-AVAYA",71286239,3,33042402,"UNC.CUAD.AVBA101"
"V0000000653",317886,"CUAD-AVAYA",71436409,2,33042813,"UNC.CUAD.AVBA100"
"V0000000653",317886,"CUAD-AVAYA",71436409,3,33042815,"UNC.CUAD.AVBA101"
"V0000000661",318632,"CUAD-AVAYA",70115248,2,33057033,"UNC.CUAD.AVBA100"
"V0000000661",318632,"CUAD-AVAYA",70115248,5,33057035,"UNC.CUAD.AVBA101"
"V0000000610",317882,"CUAD-AVAYA",71588564,2,33041704,"UNC.CUAD.AVBA100"
"V0000000610",317882,"CUAD-AVAYA",71588564,4,33041706,"UNC.CUAD.AVBA101"
"V0000000615",317879,"CUAD-AVAYA",70119009,3,33041820,"UNC.CUAD.AVBA100"
"V0000000615",317879,"CUAD-AVAYA",70119009,21,33041822,"UNC.CUAD.AVBA101"
"V0000000619",317880,"CUAD-AVAYA",70115147,3,33041932,"UNC.CUAD.AVBA100"
"V0000000619",317880,"CUAD-AVAYA",70115147,5,33041934,"UNC.CUAD.AVBA101"
"V0000000654",317929,"CUAD-AVAYA",71284752,1,33044441,"UNC.CUAD.AVBA101"
"V0000000660",318550,"CUAD-AVAYA",71549070,4,33055231,"UNC.CUAD.AVBA100"
"V0000000660",318550,"CUAD-AVAYA",71549070,33,33055233,"UNC.CUAD.AVBA101"
"V0000000621",317881,"CUAD-AVAYA",70115171,3,33042008,"UNC.CUAD.AVBA100"
"V0000000621",317881,"CUAD-AVAYA",70115171,7,33042010,"UNC.CUAD.AVBA101"
"V0000000617",317880,"CUAD-AVAYA",70115142,3,33041894,"UNC.CUAD.AVBA100"
"V0000000617",317880,"CUAD-AVAYA",70115142,5,33041896,"UNC.CUAD.AVBA101"
"V0000000618",317880,"CUAD-AVAYA",70115144,2,33041913,"UNC.CUAD.AVBA100"
"V0000000618",317880,"CUAD-AVAYA",70115144,5,33041915,"UNC.CUAD.AVBA101"
"V0000000624",317881,"CUAD-AVAYA",70115178,2,33042063,"UNC.CUAD.AVBA100"
"V0000000624",317881,"CUAD-AVAYA",70115178,7,33042065,"UNC.CUAD.AVBA101"
"V0000000651",317886,"CUAD-AVAYA",71319291,2,33042783,"UNC.CUAD.AVBA100"
"V0000000651",317886,"CUAD-AVAYA",71319291,3,33042785,"UNC.CUAD.AVBA101"
"V0000000668",333359,"CUAD-AVAYA",71414601,10,33418119,"UNC.CUAD.AVBA103"
"V0000000643",317887,"CUAD-AVAYA",71363350,4,33042573,"UNC.CUAD.AVBA100"
"V0000000643",317887,"CUAD-AVAYA",71363350,3,33042575,"UNC.CUAD.AVBA101"
"V0000000644",317887,"CUAD-AVAYA",71392740,2,33042588,"UNC.CUAD.AVBA100"
"V0000000644",317887,"CUAD-AVAYA",71392740,5,33042590,"UNC.CUAD.AVBA101"
"V0000000655",318162,"CUAD-AVAYA",70114503,2,33049474,"UNC.CUAD.AVBA100"
"V0000000655",318162,"CUAD-AVAYA",70114503,5,33049476,"UNC.CUAD.AVBA101"
"V0000000628",317873,"CUAD-AVAYA",70122007,2,33042188,"UNC.CUAD.AVBA100"
"V0000000628",317873,"CUAD-AVAYA",70122007,5,33042190,"UNC.CUAD.AVBA101"
"V0000000636",317885,"CUAD-AVAYA",71296755,2,33042425,"UNC.CUAD.AVBA100"
"V0000000636",317885,"CUAD-AVAYA",71296755,4,33042427,"UNC.CUAD.AVBA101"
"V0000000656",318162,"CUAD-AVAYA",70114560,3,33049493,"UNC.CUAD.AVBA100"
"V0000000656",318162,"CUAD-AVAYA",70114560,6,33049495,"UNC.CUAD.AVBA101"
"V0000000641",317887,"CUAD-AVAYA",71359893,1,33042541,"UNC.CUAD.AVBA100"
"V0000000641",317887,"CUAD-AVAYA",71359893,2,33042543,"UNC.CUAD.AVBA101"
"V0000000648",317888,"CUAD-AVAYA",71439051,2,33042668,"UNC.CUAD.AVBA100"
"V0000000648",317888,"CUAD-AVAYA",71439051,5,33042670,"UNC.CUAD.AVBA101"
"V0000000676",342243,"CUAD-AVAYA",71414676,1,33609112,"UNC.CUAD.AVBA103"
"V0000000676",342243,"CUAD-AVAYA",71414676,18,33609114,"UNC.CUAD.AVBA101"
"V0000000683",342268,"CUAD-AVAYA",71414674,4,33609544,"UNC.CUAD.AVBA103"
"V0000000683",342268,"CUAD-AVAYA",71414674,46,33609546,"UNC.CUAD.AVBA101"
"V0000000672",337830,"CUAD-CISCO",70232611,2,33536843,"UNC.CUAD1.911.1"
"V0000000728",358160,"CUAD-AVAYA",70114832,2,34299471,"UNC.CUAD.AVBA100"
"V0000000728",358160,"CUAD-AVAYA",70114832,4,34299473,"UNC.CUAD.AVBA101"
"V0000000681",342243,"CUAD-AVAYA",71436408,1,33609225,"UNC.CUAD.AVBA100"
"V0000000681",342243,"CUAD-AVAYA",71436408,14,33609227,"UNC.CUAD.AVBA101"
"V0000000673",340520,"CUAD-AVAYA",71716347,1,33588192,"UNC.CUAD.AVBA101"
"V0000000705",355542,"CUAD-AVAYA",70114502,2,34254697,"UNC.CUAD.AVBA100"
"V0000000705",355542,"CUAD-AVAYA",70114502,10,34254699,"UNC.CUAD.AVBA101"
"V0000000685",342268,"CUAD-AVAYA",71420134,2,33609647,"UNC.CUAD.AVBA100"
"V0000000685",342268,"CUAD-AVAYA",71420134,12,33609649,"UNC.CUAD.AVBA101"
"V0000000671",337670,"CUAD-AVAYA",70115575,2,33534824,"UNC.CUAD.AVBA100"
"V0000000671",337670,"CUAD-AVAYA",70115575,4,33534826,"UNC.CUAD.AVBA101"
"V0000000710",355547,"CUAD-AVAYA",70114532,2,34255184,"UNC.CUAD.AVBA100"
"V0000000710",355547,"CUAD-AVAYA",70114532,5,34255186,"UNC.CUAD.AVBA101"
"V0000000737",358172,"CUAD-AVAYA",71360549,9,34299858,"UNC.CUAD.AVBA101"
"A10190337",392703,"CUAD-CISCO",70221746,9,36371042,"UNC.CUAD.912.1"
"A10190114",392701,"CUAD-CISCO",71570508,1,36371689,"UNC.CUAD.912.1"
"V0000000684",342268,"CUAD-AVAYA",71414674,46,33609642,"UNC.CUAD.AVBA202"
"V0000000712",355547,"CUAD-AVAYA",71792168,13,34255231,"UNC.CUAD.AVBA101"
"V0000000725",357776,"CUAD-AVAYA",70114232,2,34293951,"UNC.CUAD.AVBA100"
"V0000000725",357776,"CUAD-AVAYA",70114232,7,34293953,"UNC.CUAD.AVBA101"
"V0000000740",358172,"CUAD-AVAYA",71417931,12,34299926,"UNC.CUAD.AVBA101"
"A10191172",394324,"CUAD-AVAYA",70114217,2,36600722,"UNC.CUAD.AVBA101"
"A11190315",397802,"CUAD-AVAYA",71821804,1,36690671,"UNC.CUAD.AVBA101"
"A10190286",392963,"CUAD-CISCO",71344766,1,36387275,"UNC.CUAD.912.1"
"A10190203",393049,"CUAD-CISCO",70221746,6,36396450,"UNC.CUAD.912.1"
"A10190185",392734,"CUAD-CISCO",71547256,3,36372043,"UNC.CUAD.912.1"
"V0000000679",342243,"CUAD-AVAYA",71414679,18,33609199,"UNC.CUAD.AVBA202"
"V0000000703",355533,"CUAD-AVAYA",71792147,17,34254542,"UNC.CUAD.AVBA101"
"V0000000709",355542,"CUAD-AVAYA",71792166,17,34254795,"UNC.CUAD.AVBA101"
"V0000000733",358166,"CUAD-AVAYA",71436433,10,34299689,"UNC.CUAD.AVBA101"
"A11190325",397810,"CUAD-AVAYA",70122062,100,36691912,"UNC.CUAD.AVBA101"
"A10190195",392998,"CUAD-CISCO",71655987,9,36391724,"UNC.CUAD.912.1"
"A10190289",392969,"CUAD-CISCO",71352715,1,36387686,"UNC.CUAD.912.1"
"V0000000713",355547,"CUAD-AVAYA",71792173,8,34255261,"UNC.CUAD.AVBA101"
"V0000000716",355561,"CUAD-AVAYA",71792125,14,34255661,"UNC.CUAD.AVBA101"
"V0000000677",342243,"CUAD-AVAYA",71414676,18,33609154,"UNC.CUAD.AVBA202"
"V0000000694",353384,"CUAD-AVAYA",71788367,4,34030653,"UNC.CUAD.AVBA101"
"V0000000700",355533,"CUAD-AVAYA",70114494,2,34254458,"UNC.CUAD.AVBA100"
"V0000000700",355533,"CUAD-AVAYA",70114494,7,34254460,"UNC.CUAD.AVBA101"
"A09190354",389097,"CUAD-AVAYA",71828438,1,36154720,"UNC.CUAD.AVBA101"
"A11190326",397810,"CUAD-AVAYA",70122101,130,36692178,"UNC.CUAD.AVBA101"
"A11190344",397815,"CUAD-AVAYA",71594631,33,36693130,"UNC.CUAD.AVBA101"
"A11190446",398108,"CUAD-AVAYA",70122090,71,36698820,"UNC.CUAD.AVBA101"
"V0000000708",355542,"CUAD-AVAYA",71420114,9,34254773,"UNC.CUAD.AVBA101"
"V0000000714",355561,"CUAD-AVAYA",70114478,2,34255590,"UNC.CUAD.AVBA100"
"V0000000714",355561,"CUAD-AVAYA",70114478,6,34255592,"UNC.CUAD.AVBA101"
"V0000000722",357134,"CUAD-AVAYA",71414651,10,34283713,"UNC.CUAD.AVBA205"
"V0000000722",357134,"CUAD-AVAYA",71414651,1,34283717,"UNC.CUAD.AVBA103"
"V0000000736",358172,"CUAD-AVAYA",71310413,9,34299836,"UNC.CUAD.AVBA101"
"V0000000750",358381,"CUAD-AVAYA",71459742,2,34302891,"UNC.CUAD.AVBA100"
"V0000000750",358381,"CUAD-AVAYA",71459742,15,34302893,"UNC.CUAD.AVBA101"
"A11190321",397810,"CUAD-AVAYA",70115752,346,36691524,"UNC.CUAD.AVBA101"
"A11190461",398111,"CUAD-AVAYA",71821803,1,36699118,"UNC.CUAD.AVBA101"
"A11190476",398105,"CUAD-AVAYA",70122060,82,36698047,"UNC.CUAD.AVBA101"
"V0000000718",355952,"CUAD-AVAYA",71592553,7,34261816,"UNC.CUAD.AVBA101"
"V0000000739",358172,"CUAD-AVAYA",71367661,9,34299904,"UNC.CUAD.AVBA101"
"A09190350",389097,"CUAD-AVAYA",71828047,1,36154665,"UNC.CUAD.AVBA101"
"A11190320",397810,"CUAD-AVAYA",70114175,42,36690826,"UNC.CUAD.AVBA101"
"A11190336",397811,"CUAD-AVAYA",71270438,38,36692760,"UNC.CUAD.AVBA101"
"A11190340",397815,"CUAD-AVAYA",70122100,80,36693022,"UNC.CUAD.AVBA101"
"A10190200",393035,"CUAD-CISCO",71826279,1,36396057,"UNC.CUAD.918.1"
"A10190140",392811,"CUAD-CISCO",70221746,9,36373897,"UNC.CUAD.912.1"
"A10190187",392759,"CUAD-CISCO",71547256,1,36372369,"UNC.CUAD.912.1"
"V0000000687",342268,"CUAD-AVAYA",71454985,14,33609775,"UNC.CUAD.AVBA101"
"V0000000695",353384,"CUAD-AVAYA",71788367,2,34030665,"UNC.CUAD.AVBA100"
"V0000000701",355533,"CUAD-AVAYA",71434354,11,34254478,"UNC.CUAD.AVBA101"
"V0000000702",355533,"CUAD-AVAYA",71792138,17,34254504,"UNC.CUAD.AVBA101"
"V0000000704",355533,"CUAD-AVAYA",71792184,14,34254580,"UNC.CUAD.AVBA101"
"V0000000706",355542,"CUAD-AVAYA",71235421,2,34254726,"UNC.CUAD.AVBA100"
"V0000000706",355542,"CUAD-AVAYA",71235421,6,34254728,"UNC.CUAD.AVBA101"
"V0000000731",358166,"CUAD-AVAYA",70115016,2,34299642,"UNC.CUAD.AVBA100"
"V0000000731",358166,"CUAD-AVAYA",70115016,6,34299644,"UNC.CUAD.AVBA101"
"V0000000749",358381,"CUAD-AVAYA",71441420,13,34302858,"UNC.CUAD.AVBA101"
"A11190323",397810,"CUAD-AVAYA",70122060,82,36691694,"UNC.CUAD.AVBA101"
"A11190342",397815,"CUAD-AVAYA",70133736,15,36693058,"UNC.CUAD.AVBA101"
"A11190477",398105,"CUAD-AVAYA",70122062,100,36698253,"UNC.CUAD.AVBA101"
"V0000000680",342243,"CUAD-AVAYA",71420140,2,33609204,"UNC.CUAD.AVBA100"
"V0000000680",342243,"CUAD-AVAYA",71420140,6,33609206,"UNC.CUAD.AVBA101"
"V0000000686",342268,"CUAD-AVAYA",71434349,29,33609680,"UNC.CUAD.AVBA101"
"V0000000688",342286,"CUAD-AVAYA",71399003,4,33609889,"UNC.CUAD.AVBA103"
"V0000000688",342286,"CUAD-AVAYA",71399003,39,33609891,"UNC.CUAD.AVBA202"
"V0000000729",358160,"CUAD-AVAYA",70114867,2,34299488,"UNC.CUAD.AVBA100"
"V0000000729",358160,"CUAD-AVAYA",70114867,4,34299490,"UNC.CUAD.AVBA101"
"V0000000732",358166,"CUAD-AVAYA",70115017,2,34299663,"UNC.CUAD.AVBA100"
"V0000000732",358166,"CUAD-AVAYA",70115017,10,34299665,"UNC.CUAD.AVBA101"
"V0000000738",358172,"CUAD-AVAYA",71367660,10,34299880,"UNC.CUAD.AVBA101"
"A09190352",389097,"CUAD-AVAYA",71828050,23,36154670,"UNC.CUAD.AVBA101"
"A11190333",397811,"CUAD-AVAYA",70122093,48,36692568,"UNC.CUAD.AVBA101"
"A11190474",398105,"CUAD-AVAYA",70114175,42,36697177,"UNC.CUAD.AVBA101"
"A10190323",393018,"CUAD-CISCO",70221746,7,36393961,"UNC.CUAD.912.1"
"V0000000692",345021,"CUAD-AVAYA",71774571,2,33665747,"UNC.CUAD.AVBA100"
"V0000000692",345021,"CUAD-AVAYA",71774571,4,33665749,"UNC.CUAD.AVBA101"
"V0000000682",342268,"CUAD-AVAYA",70114506,1,33609519,"UNC.CUAD.AVBA100"
"V0000000682",342268,"CUAD-AVAYA",70114506,8,33609521,"UNC.CUAD.AVBA101"
"V0000000675",342243,"CUAD-AVAYA",71414608,15,33609070,"UNC.CUAD.AVBA202"
"V0000000675",342243,"CUAD-AVAYA",71414608,15,33609075,"UNC.CUAD.AVBA101"
"V0000000711",355547,"CUAD-AVAYA",70114676,2,34255203,"UNC.CUAD.AVBA100"
"V0000000711",355547,"CUAD-AVAYA",70114676,11,34255205,"UNC.CUAD.AVBA101"
"V0000000745",358179,"CUAD-AVAYA",71592553,7,34300314,"UNC.CUAD.AVBA101"
"V0000000748",358314,"CUAD-AVAYA",71333207,2,34302080,"UNC.CUAD.AVBA101"
"A10190367",393099,"CUAD-CISCO",71803878,1,36401269,"UNC.CUAD.912.1"
"A10190158",392902,"CUAD-CISCO",71344378,1,36382561,"UNC.CUAD.912.1"
"V0000000724",357776,"CUAD-AVAYA",70114196,4,34293880,"UNC.CUAD.AVBA100"
"V0000000724",357776,"CUAD-AVAYA",70114196,31,34293882,"UNC.CUAD.AVBA101"
"V0000000734",358166,"CUAD-AVAYA",71441419,15,34299713,"UNC.CUAD.AVBA101"
"A11190450",398108,"CUAD-AVAYA",70222538,52,36699032,"UNC.CUAD.AVBA101"
"A11190451",398108,"CUAD-AVAYA",71270438,38,36699114,"UNC.CUAD.AVBA101"
"A11190478",398105,"CUAD-AVAYA",70122101,130,36698519,"UNC.CUAD.AVBA101"
"A10190294",393009,"CUAD-CISCO",71827242,1,36393328,"UNC.CUAD.918.1"
"V0000000690",345021,"CUAD-AVAYA",71774550,2,33665713,"UNC.CUAD.AVBA100"
"V0000000690",345021,"CUAD-AVAYA",71774550,4,33665715,"UNC.CUAD.AVBA101"
"V0000000726",357776,"CUAD-AVAYA",71444875,16,34293971,"UNC.CUAD.AVBA101"
"V0000000741",358179,"CUAD-AVAYA",71280046,11,34300191,"UNC.CUAD.AVBA101"
"V0000000743",358179,"CUAD-AVAYA",71441416,1,34300248,"UNC.CUAD.AVBA100"
"V0000000743",358179,"CUAD-AVAYA",71441416,18,34300250,"UNC.CUAD.AVBA101"
"A09190356",389097,"CUAD-AVAYA",71828438,4,36154735,"UNC.CUAD.AVBA101"
"A09190953",390876,"CUAD-AVAYA",70114878,1,36204543,"UNC.CUAD.AVBA101"
"A11190445",398108,"CUAD-AVAYA",70122080,64,36698672,"UNC.CUAD.AVBA101"
"A11190449",398108,"CUAD-AVAYA",70122093,48,36698922,"UNC.CUAD.AVBA101"
"A10190290",392968,"CUAD-CISCO",71352717,2,36387486,"UNC.CUAD.912.1"
"A10190182",392947,"CUAD-CISCO",71429241,3,36385863,"UNC.CUAD.912.1"
"A10190319",392786,"CUAD-CISCO",71547205,1,36373703,"UNC.CUAD.912.1"
"V0000000674",342193,"CUAD-AVAYA",71766997,2,33608617,"UNC.CUAD.AVBA100"
"V0000000674",342193,"CUAD-AVAYA",71766997,4,33608619,"UNC.CUAD.AVBA101"
"V0000000715",355561,"CUAD-AVAYA",70114486,2,34255611,"UNC.CUAD.AVBA100"
"V0000000715",355561,"CUAD-AVAYA",70114486,7,34255613,"UNC.CUAD.AVBA101"
"V0000000735",358166,"CUAD-AVAYA",71570583,20,34299747,"UNC.CUAD.AVBA101"
"V0000000742",358179,"CUAD-AVAYA",71374920,12,34300217,"UNC.CUAD.AVBA101"
"A11190464",398114,"CUAD-AVAYA",70122100,100,36699404,"UNC.CUAD.AVBA101"
"A10190295",392991,"CUAD-CISCO",71655987,9,36389919,"UNC.CUAD.912.1"
"A10190181",392938,"CUAD-CISCO",71432170,1,36385259,"UNC.CUAD.918.1"
"V0000000689",342341,"CUAD-AVAYA",71651362,4,33610729,"UNC.CUAD.AVBA202"
"V0000000678",342243,"CUAD-AVAYA",71414679,18,33609159,"UNC.CUAD.AVBA101"
"V0000000691",345021,"CUAD-AVAYA",71774559,2,33665730,"UNC.CUAD.AVBA100"
"V0000000691",345021,"CUAD-AVAYA",71774559,4,33665732,"UNC.CUAD.AVBA101"
"V0000000707",355542,"CUAD-AVAYA",71414651,1,34254747,"UNC.CUAD.AVBA100"
"V0000000707",355542,"CUAD-AVAYA",71414651,10,34254749,"UNC.CUAD.AVBA101"
"V0000000747",358314,"CUAD-AVAYA",70115364,1,34302068,"UNC.CUAD.AVBA101"
"A11190331",397811,"CUAD-AVAYA",70122090,71,36692466,"UNC.CUAD.AVBA101"
"A11190334",397811,"CUAD-AVAYA",70222538,52,36692678,"UNC.CUAD.AVBA101"
"A11190339",397815,"CUAD-AVAYA",70114901,40,36692856,"UNC.CUAD.AVBA101"
"A11190462",398114,"CUAD-AVAYA",70114901,40,36699238,"UNC.CUAD.AVBA101"
"A11190468",398114,"CUAD-AVAYA",70133736,15,36699440,"UNC.CUAD.AVBA101"
"A10190221",393089,"CUAD-CISCO",71803878,9,36399203,"UNC.CUAD.912.1"
"A10190352",393057,"CUAD-CISCO",70221746,7,36397068,"UNC.CUAD.912.1"
"V0000000730",358160,"CUAD-AVAYA",71458828,15,34299502,"UNC.CUAD.AVBA101"
"V0000000744",358179,"CUAD-AVAYA",71444761,10,34300290,"UNC.CUAD.AVBA101"
"A11190309",397802,"CUAD-AVAYA",71821799,1,36690653,"UNC.CUAD.AVBA101"
"A11190328",397811,"CUAD-AVAYA",70122080,64,36692318,"UNC.CUAD.AVBA101"
"A11190475",398105,"CUAD-AVAYA",70115752,346,36697877,"UNC.CUAD.AVBA101"
"A11190526",398154,"CUAD-AVAYA",70114478,1,36700115,"UNC.CUAD.AVBA101"
"A10190219",393076,"CUAD-CISCO",70221746,7,36398448,"UNC.CUAD.912.1"
"A10190240",392889,"CUAD-CISCO",70221746,9,36377406,"UNC.CUAD.912.1"
"A05192629",374530,"CUAD-CISCO",71306857,5,35551914,"UNC.CUAD.912.1"
"A05192629",374530,"CUAD-CISCO",71306857,5,35552432,"UNC.CUAD.907.1"
"A05192629",374530,"CUAD-CISCO",71306857,5,35552434,"UNC.CUAD.911.1"
"A05192629",374530,"CUAD-CISCO",71306857,5,35552393,"UNC.CUAD.906.1"
"A10190059",392484,"CUAD-CISCO",71358249,1,36356714,"UNC.CUAD.912.1"
"A10190097",392638,"CUAD-CISCO",71432170,1,36366716,"UNC.CUAD.912.1"
"A10190052",392515,"CUAD-CISCO",71547275,1,36360973,"UNC.CUAD.912.1"
"A10190107",392497,"CUAD-CISCO",71436199,6,36357473,"UNC.CUAD.912.1"
"A10190109",392660,"CUAD-CISCO",70221746,9,36368180,"UNC.CUAD.912.1"
"A10190273",392610,"CUAD-CISCO",71432171,3,36364244,"UNC.CUAD.912.1"
"A10190067",392364,"CUAD-CISCO",71706677,2,36339180,"UNC.CUAD.912.1"
"A06190114",376945,"CUAD-CISCO",71279444,4,35635733,"UNC.CUAD.912.1"
"A06190114",376945,"CUAD-CISCO",71279444,4,35636117,"UNC.CUAD.906.1"
"A06190114",376945,"CUAD-CISCO",71279444,4,35636149,"UNC.CUAD.907.1"
"A06190114",376945,"CUAD-CISCO",71279444,4,35636151,"UNC.CUAD.911.1"
"A04196292",370374,"CUAD-CISCO",71436199,8,35057580,"UNC.CUAD.912.1"
"A04196292",370374,"CUAD-CISCO",71436199,8,35058485,"UNC.CUAD.907.1"
"A04196292",370374,"CUAD-CISCO",71436199,8,35058487,"UNC.CUAD.911.1"
"A04196292",370374,"CUAD-CISCO",71436199,8,35058425,"UNC.CUAD.906.1"
"A03193739",363250,"CUAD-CISCO",71429241,4,34462470,"UNC.CUAD.912.1"
"A03193739",363250,"CUAD-CISCO",71429241,4,34462878,"UNC.CUAD.906.1"
"A03193739",363250,"CUAD-CISCO",71429241,4,34462910,"UNC.CUAD.907.1"
"A03193739",363250,"CUAD-CISCO",71429241,4,34462912,"UNC.CUAD.911.1"
"A03193562",363240,"CUAD-CISCO",71547256,4,34460336,"UNC.CUAD.912.1"
"A03193562",363240,"CUAD-CISCO",71547256,4,34460760,"UNC.CUAD.907.1"
"A03193562",363240,"CUAD-CISCO",71547256,4,34460762,"UNC.CUAD.911.1"
"A03193562",363240,"CUAD-CISCO",71547256,4,34460728,"UNC.CUAD.906.1"
"A03193543",363214,"CUAD-CISCO",71641111,5,34458142,"UNC.CUAD.912.1"
"A03193543",363214,"CUAD-CISCO",71641111,5,34458631,"UNC.CUAD.906.1"
"A03193543",363214,"CUAD-CISCO",71641111,5,34458670,"UNC.CUAD.907.1"
"A03193543",363214,"CUAD-CISCO",71641111,5,34458672,"UNC.CUAD.911.1"
"A10190326",392663,"CUAD-CISCO",71279444,3,36369127,"UNC.CUAD.912.1"
"A05192701",374677,"CUAD-CISCO",71358249,5,35569412,"UNC.CUAD.912.1"
"A05192701",374677,"CUAD-CISCO",71358249,5,35569938,"UNC.CUAD.907.1"
"A05192701",374677,"CUAD-CISCO",71358249,5,35569940,"UNC.CUAD.911.1"
"A05192701",374677,"CUAD-CISCO",71358249,5,35569899,"UNC.CUAD.906.1"
"A05192685",374659,"CUAD-CISCO",70221746,24,35538911,"UNC.CUAD.912.1"
"A05192685",374659,"CUAD-CISCO",70221746,24,35541398,"UNC.CUAD.911.1"
"A05192685",374659,"CUAD-CISCO",70221746,24,35541396,"UNC.CUAD.907.1"
"A05192685",374659,"CUAD-CISCO",70221746,24,35541224,"UNC.CUAD.906.1"
"A05192641",374620,"CUAD-CISCO",71287600,8,35549988,"UNC.CUAD.912.1"
"A05192641",374620,"CUAD-CISCO",71287600,8,35550774,"UNC.CUAD.906.1"
"A05192641",374620,"CUAD-CISCO",71287600,8,35550834,"UNC.CUAD.907.1"
"A05192641",374620,"CUAD-CISCO",71287600,8,35550836,"UNC.CUAD.911.1"
"A05192628",374529,"CUAD-CISCO",71328817,5,35552447,"UNC.CUAD.912.1"
"A05192628",374529,"CUAD-CISCO",71328817,5,35552926,"UNC.CUAD.906.1"
"A05192628",374529,"CUAD-CISCO",71328817,5,35552965,"UNC.CUAD.907.1"
"A05192628",374529,"CUAD-CISCO",71328817,5,35552967,"UNC.CUAD.911.1"
"A05192620",374524,"CUAD-CISCO",71450966,5,35558005,"UNC.CUAD.911.1"
"A05192620",374524,"CUAD-CISCO",71450966,5,35557485,"UNC.CUAD.912.1"
"A05192620",374524,"CUAD-CISCO",71450966,5,35557964,"UNC.CUAD.906.1"
"A05192620",374524,"CUAD-CISCO",71450966,5,35558003,"UNC.CUAD.907.1"
"A04196289",370400,"CUAD-CISCO",70228711,1,35059623,"UNC.CUAD.918.1"
"A10190095",392634,"CUAD-CISCO",71432170,3,36366387,"UNC.CUAD.912.1"
"A10190084",392469,"CUAD-CISCO",71547310,4,36355563,"UNC.CUAD.912.1"
"A08192175",388247,"CUAD-CISCO",71282397,1,36140874,"UNC.CUAD.912.1"
"A05192684",374660,"CUAD-CISCO",70221746,25,35536114,"UNC.CUAD.912.1"
"A05192684",374660,"CUAD-CISCO",70221746,25,35538493,"UNC.CUAD.906.1"
"A05192684",374660,"CUAD-CISCO",70221746,25,35538672,"UNC.CUAD.907.1"
"A05192684",374660,"CUAD-CISCO",70221746,25,35538674,"UNC.CUAD.911.1"
"A05192637",374609,"CUAD-CISCO",71287884,9,35550897,"UNC.CUAD.912.1"
"A05192637",374609,"CUAD-CISCO",71287884,9,35551756,"UNC.CUAD.906.1"
"A05192637",374609,"CUAD-CISCO",71287884,9,35551823,"UNC.CUAD.907.1"
"A05192637",374609,"CUAD-CISCO",71287884,9,35551825,"UNC.CUAD.911.1"
"A04196587",370729,"CUAD-CISCO",71465870,4,35097799,"UNC.CUAD.912.1"
"A04196587",370729,"CUAD-CISCO",71465870,4,35098217,"UNC.CUAD.911.1"
"A04196587",370729,"CUAD-CISCO",71465870,4,35098183,"UNC.CUAD.906.1"
"A04196587",370729,"CUAD-CISCO",71465870,4,35098215,"UNC.CUAD.907.1"
"A04195943",370130,"CUAD-CISCO",71547205,1,34451951,"UNC.CUAD.918.1"
"A03193507",363134,"CUAD-CISCO",71547256,1,34451905,"UNC.CUAD.918.1"
"A03193506",363132,"CUAD-CISCO",71432170,1,34451796,"UNC.CUAD.918.1"
"A05192698",374669,"CUAD-CISCO",71547205,4,35574411,"UNC.CUAD.912.1"
"A05192698",374669,"CUAD-CISCO",71547205,4,35574795,"UNC.CUAD.906.1"
"A05192698",374669,"CUAD-CISCO",71547205,4,35574827,"UNC.CUAD.907.1"
"A05192698",374669,"CUAD-CISCO",71547205,4,35574829,"UNC.CUAD.911.1"
"A05192691",374665,"CUAD-CISCO",71344766,4,35576358,"UNC.CUAD.912.1"
"A05192691",374665,"CUAD-CISCO",71344766,4,35576774,"UNC.CUAD.907.1"
"A05192691",374665,"CUAD-CISCO",71344766,4,35576742,"UNC.CUAD.906.1"
"A05192691",374665,"CUAD-CISCO",71344766,4,35576776,"UNC.CUAD.911.1"
"A05192687",374663,"CUAD-CISCO",71352717,2,35577785,"UNC.CUAD.912.1"
"A05192687",374663,"CUAD-CISCO",71352717,2,35577979,"UNC.CUAD.906.1"
"A05192687",374663,"CUAD-CISCO",71352717,2,35577997,"UNC.CUAD.907.1"
"A05192687",374663,"CUAD-CISCO",71352717,2,35577999,"UNC.CUAD.911.1"
"A03193541",363213,"CUAD-CISCO",71432171,4,34457698,"UNC.CUAD.912.1"
"A03193541",363213,"CUAD-CISCO",71432171,4,34458090,"UNC.CUAD.906.1"
