"tecnología","cliente","sitio","siteName","fcs","status"
"CUAD-AVAYA","BBVA BANCOMER",71280857,"5263 MOTOZINTLA","[""V0000000574""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115753,"604 TIJUANA PLAZA CASTRO","[""A06181685""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71278152,"5244 HUATUSCO","[""V0000000569""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115558,"A0_6566 OCOYOACAC","[""A05181890""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71256932,"5140 MULEGE","[""V0000000555""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115252,"A0_5351 MONCLOVA GALERIAS","[""V0000000585""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114946,"3790 CERVECERIA FEMSA","[""V0000000540""]","[""Activo""]"
"CUAD-CISCO","LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.",71407533,"LALA CEDIS ALTAMIRANO GRO 2","[""A02150018""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71275379,"5208 GALERIAS LAS TORRES","[""V0000000558""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70224175,"5043 PLAZA SANTA MARGARITA","[""V0000000593""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467265,"CUAUTITLANIZCALLI","[""A11150579""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115240,"5318 LORETO OFNA PRINCIPAL","[""V0000000578""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115172,"4195 VILLA HIDALGO","[""V0000000622""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115208,"4441 COMITAN OFNA PRINCIPAL","[""V0000000608""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115085,"3997 PUERTO PEÑASCO OFNA PRINCIPAL","[""V0000000611""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115246,"A0_5613 ZACATLAN","[""A06180122"",""A06181701""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71286227,"4610 CHIHUAHUA CTO UNIVERSITARIO","[""V0000000633""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71304720,"4642 MANZANILLO TORRE PUERTO","[""V0000000638""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115212,"4443 HOPELCHEN CENTRO","[""V0000000609""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114627,"3681 SAN BERNABE","[""A12120095""]","[""Activo""]"
"CUAD-BROADSOFT","BARCEL, S.A. DE C.V.",71737637,"GB_BLM_RPV_GDL_0","[""A11190244"",""A10192158""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115088,"4073 AGUA PRIETA MODULO ADUANAL","[""V0000000612""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71306934,"4637 SAN MARCOS GUERRERO","[""V0000000639""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71303658,"4645 PEMEX REFORMA","[""V0000000637""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71241254,"2486  DIVISIONAL NORESTE","[""V0000000662""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71583533,"1102 AVIACIÓN","[""V0000000605""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71847888,"CHARCAS","[""A06200689""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71404109,"4710 PLAZA LAS PALMAS","[""V0000000646""]","[""Activo""]"
"CUAD-BROADSOFT","INSTITUTO ELECTORAL DEL ESTADO DE  GUANAJUATO",71647897,"IEEG CUERAMARO 2018","[""A10170119"",""A12170358""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71313348,"4653  PEMEX SALAMANCA","[""V0000000650""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467410,"SAHUAYO","[""A11150459""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71392618,"NUEVO POZA RICA 361","[""A12130116""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115176,"4260  TOLUCA CHRYSLER","[""V0000000623""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70197377,"4459 SAUCILLO","[""V0000000629""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115197,"4431 EMILIANO ZAPATA CENTRO","[""V0000000607""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71443950,"4773 CENTRO LAGO DE GUADALUPE","[""A08190432"",""V0000000500""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71286239,"4621 COMALCALCO PEMEX","[""V0000000635""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115248,"5335 SALTILLO ABASTOS","[""V0000000661""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115142,"4163 YAHUALICA","[""A08200790"",""V0000000617""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71319291,"4660 CIUDAD MADERO REFINERIA","[""V0000000651""]","[""Activo""]"
"CUAD-BROADSOFT","INSTITUTO ELECTORAL DEL ESTADO DE  GUANAJUATO",71648431,"IEEG ROMITA 2018","[""A10170159"",""A12170344""]","[""Activo"",""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71777482,"SITE 355 PENÍNSULA VALLARTA (REMODELACIÓN)","[""A03194721""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71254585,"5129 CANEK SORIANA","[""A01181199"",""A03191117""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71414674,"6364 PATRIMONIAL GUADALAJARA TERRANOVA","[""V0000000684"",""A05201645"",""V0000000683""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71635295,"5555 CHICHIHUALCO","[""A09170654""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115335,"5690 TUXTEPEC INDEPENDENCIA","[""A05181965""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71397376,"OFV HUAUCHINANGO","[""A11160400""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70115566,"5771 SLP GLORIETA","[""A09130377""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70122060,"654 HERMOSILLO SERDAN","[""A12200869"",""A11190476"",""A11190323""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70122093,"1092 LOS MOCHIS CENTRO","[""A12200883"",""A09200100"",""A11190449"",""A11190333""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467452,"GUADALAJARAI","[""A11150561""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70222538,"5627 MORELIA CAMPESTRE","[""A12200868"",""A11190334"",""A11190450""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114402,"332 SLP GIGANTE","[""A09170383"",""A11170662"",""A02182062""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71293662,"CCM OFV REYNOSA","[""A09160301""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115400,"5924 VILLA LERDO DE TEJADA REVOLUCION","[""A05181905""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70122080,"DURANGO OFNA PRINCIPAL PATRIMONIAL DURANGO","[""A11190328"",""A12200867"",""A11190445""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115083,"3994 LUIS B SANCHEZ OF PRINCIPAL","[""A05181311""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70119008,"4117 BUENAVISTA","[""A02180280""]","[""Activo""]"
"CUAD-BROADSOFT","OPTICAS DEVLYN, S.A. DE C.V.",71619158,"CHILPANCINGO WALMART","[""A03171296""]","[""Activo""]"
"CUAD-CISCO","BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B",71753685,"MODULO CITY MARKET LEONA VICARIO METEPEC","[""A08180587""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114515,"457 AYOTLAN CLEMENTE AGUIRRE","[""A09130264""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114790,"3777 SAN NICOLAS","[""A09170737""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71299075,"965 MODULO ADUANAL LA PAZ","[""A05181913""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467359,"MERIDAVI","[""A11150663""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114584,"3661 OLIVAR DEL CONDE","[""A06130003"",""A12120166""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71821803,"299 CD JUAREZ","[""A11190461""]","[""Activo""]"
"CUAD-BROADSOFT","GOBIERNO DEL DISTRITO FEDERAL",70149134,"PLAZA DE LA CONSTITUCION","[""A11150374""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115683,"5562 TAXCO OFNA PRINCIPAL","[""V0000000198"",""A05181156""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467320,"CUERNAVACAIII","[""A11150624""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71441423,"3620 STA MONICA","[""A04150115""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70199551,"5017 PIE DE LA CUESTA","[""A03200239"",""A12171966""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114216,"80 EJERCITO NACIONAL","[""A05201600"",""A10170434"",""A01181296""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115382,"6656 LEON SAN SEBASTIAN","[""A11170916""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114682,"662 TIJUANA LAS HUERTAS","[""A04180326""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71781224,"SITE 921 PLAZA TLATELOLCO","[""A03194966""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71236590,"5077 OAXACA BRENAMIEL","[""A08130264""]","[""Cancelado""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467395,"CELAYAI","[""A11150698""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71434349,"COMP3785 840 EMPRESAS MONTERREY VALLE","[""A05181925""]","[""Activo""]"
"CUAD-CISCO","SERVICIOS PARA TI S.A. DE C.V.",71386811,"SOFIMEX CUERNAVACA","[""A03192075"",""A05192621"",""A04196293"",""A04196298""]","[""Cancelado"",""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114804,"3613 ECATEPEC VALLE DE GUADALUPE","[""A12120199""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71579224,"3746 BUGAMBILIAS PUEBLA","[""A10170675""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71241255,"2445 H NAL PZA MTY III","[""A07150062"",""A09150111""]","[""Cancelado""]"
"CUAD-CISCO","SERVICIOS PARA TI S.A. DE C.V.",71451044,"LAS AGUILAS","[""A07160191"",""A03170357"",""A08160235""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467363,"TUXTLAIII","[""A11150667""]","[""Activo""]"
"CUAD-BROADSOFT","FISCALIA GENERAL DEL ESTADO DE TABASCO",71459589,"AGENCIA CIUDAD PEMEX","[""A07150463""]","[""Cancelado""]"
"CUAD-CISCO","SERVICIOS PARA TI S.A. DE C.V.",71344377,"FIANZAS DORAMA CD DEL CARMEN","[""A07160269""]","[""Activo""]"
"CUAD-CISCO","SURESTE MOTRIZ, SA DE CV",71610468,"SUZUKI TUXTLA","[""A03171254"",""A03171253""]","[""Cancelado""]"
"CUAD-CISCO","BBVA BANCOMER",70142235,"5787 CIUDAD DEL MAIZ","[""A09130080""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71828438,"1428 TAXQUEÑA CENTRAL CAMIONERA","[""A09190356"",""A09190354""]","[""Activo""]"
"CUAD-CISCO","LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.",70196748,"LALA CEDIS URUAPAN","[""A01150719""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115750,"601 TIJUANA LA MESA","[""A12172439""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71233228,"5309 TIXTLA","[""V0000000580""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71819007,"LOS CABOS II","[""A10200099"",""A09200236"",""A05192574""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71777469,"F744 MIDTOWN JALISCO","[""A03194707""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114775,"3749 PUEBLA LA PAZ","[""A11201184"",""V0000000252"",""A09170735""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467479,"PUERTOVALLARTA","[""A11150481""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115439,"6709 CHIAPA DE CORZO CENTRO","[""A05181614""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71725437,"URBAN CENTER MÉRIDA YUCATAN","[""A10200097"",""A09200234"",""A05181452""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115590,"A0_5786 CARDENAS CENTRO","[""V0000000180""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71243327,"MIFEL CA 1","[""A08140080""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71778678,"BANCA MIFEL ALTTUS SAN LUIS POTOSI","[""A10200096"",""A09200231"",""A12180551""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71340965,"MODULO AGRONEGOCIOS PUEBLA","[""A08140061"",""A09150061""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71273524,"5187 AYOTLA","[""V0000000557""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71420759,"4476 XICOTENCATL","[""V0000000630""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71241924,"MIFEL TOTAL SYSTEMS","[""A08140079""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71392053,"4696 SAN JUAN DEL RIO MOCTEZUMA","[""A12171958""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71756897,"7715 BANCA DE GOBIERNO YUCATAN","[""A09181061""]","[""Activo""]"
"CUAD-AVAYA","PRODUCTOS AVICOLAS EL CALVARIO",71855781,"CEDIS MINATITLAN","[""A11201163""]","[""Activo""]"
"CUAD-BROADSOFT","DENTIX MEXICO HEATLH S.C.",71710542,"DENTIX PATIO LINCOLN MONTERREY","[""A05180574""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70115582,"6833 TENANGO DEL VALLE","[""A09130245""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71465647,"PLAZA NORTE QUERETARO","[""A10150291""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71453604,"COLONIA DEL VALLE","[""A09150065""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114866,"1003 ZAPOPAN GLORIETA CHAPALITA","[""A12120134""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71670189,"5711 TEZIUTLAN CATEDRAL","[""A01201129"",""A11181118""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467378,"SANTACATARINA","[""A11150682""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70115686,"563 ATLACOMULCO","[""A07130220""]","[""Activo""]"
"CUAD-AVAYA","FARMACOS NACIONALES S.A. DE C.V.",71432333,"FANASA ALMACEN LEON","[""A06200544""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71371013,"LA CUSPIDE","[""A08140070""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71345670,"MIFEL_CORP_REDIT_MPLS_RT01","[""A08140137""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71722249,"6829 SALINAS DE HIDALGO CENTRO 2018","[""A05181567""]","[""Activo""]"
"CUAD-BROADSOFT","FISCALIA GENERAL DEL ESTADO DE TABASCO",71549027,"CPJ ESTACION CHONTALPA","[""A07160018""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467570,"CDCONSTITUCION","[""A11150129""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467308,"TLALNEPANTLAIII","[""A11150613""]","[""Activo""]"
"CUAD-CISCO","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",71336105,"MIFEL TESORERIA DOCTORES","[""A08140058""]","[""Activo""]"
"CUAD-CISCO","BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B",71793144,"MODULO FRESKO MIGUEL ANGEL DE QUEVEDO","[""V0000000723"",""A02191233""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114335,"258 NAUCALPAN SAN MATEO","[""A09130180""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71414140,"6351  PATRIMONIAL CANCUN","[""A06130131""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71337190,"6379 PATRIMONIAL LILAS","[""V0000000272"",""A05201624"",""A01181691"",""A04194849"",""A09180937"",""A03195053"",""A09180938""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71351800,"IGUALA 257","[""A12130115""]","[""Cancelado""]"
"CUAD-CISCO","GEO HOGARES IDEALES, S.A. DE C.V.",71307423,"CAV PRADOS Y PIRINEOS","[""A03170003""]","[""Cancelado""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71406516,"OFV ZAMORA","[""A09160329""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70195061,"5916 XICO","[""A05181921""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71325893,"6600 B MODULO ADUANA GARITA OTAY","[""A04195664""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71352055,"TLAPEHUALA 688","[""A12130107""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",70115249,"5348 ALLENDE","[""V0000000584""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71716347,"5027 JALAPA MURILLO VIDAL","[""V0000000673"",""V0000000310""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71293696,"CCM OFV MEDELLIN","[""A09160310""]","[""Activo""]"
"CUAD-BROADSOFT","LISTER LABORATORIO DE REFERENCIA, S.A. DE C.V.",71852289,"BOULEVARD1","[""A09200804"",""A09200763""]","[""Activo""]"
"CUAD-CISCO","ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.",71290659,"SECCION AMARILLA AGENCIA COATZACOALCOS","[""A10140151"",""A10140262""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71776523,"SITE 286 PATIO ECATEPEC","[""A03194620""]","[""Activo""]"
"CUAD-AVAYA","EMBOTELLADORA LAS MARGARITAS S A P I DE CV",71594229,"SAN BARTOLO TUTOTEPEC","[""A07192261"",""A08190672""]","[""Cancelado""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467365,"VILLAHERMOSA","[""A11150669""]","[""Activo""]"
"CUAD-BROADSOFT","LAND IT S.A. DE C.V.",71641732,"SITIO CIUDAD DEL CARMEN","[""A05191244""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114165,"23 ZARAGOZA","[""A06130043""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71255499,"5134 LAS PUENTES","[""A02180468""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115095,"3441 TEXCOCO","[""V0000000420""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467281,"TECAMACII","[""A11150595""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71414657,"6390 PATRIMONIAL QUERETARO","[""A03140024"",""A02140290"",""A08130189""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114917,"1060 GUADALAJARA JUAREZ","[""A05140217"",""A07130110""]","[""Cancelado"",""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467266,"XOCHIMILCO","[""A11150581""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70114602,"3667 ARBOLEDAS","[""A10120100""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71359892,"4668 POLICIA FEDERAL PREVENTIVA","[""V0000000652""]","[""Activo""]"
"CUAD-CISCO","ZURICH COMPAÑIA DE SEGUROS, S.A. DE C.V.",71795038,"QRO-B9J1R10/N MEDIO","[""A05192721""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71319118,"CAPILLAS ALLENDE","[""A12160060""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71507616,"AMERICAS","[""A05160069""]","[""Activo""]"
"CUAD-BROADSOFT","PRODUCTOS AVICOLAS EL CALVARIO",71360688,"OFICINAS PRINCIPALES","[""A11200358""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71442123,"4760 INDUSTRIAL 8 DE JULIO","[""A01180773""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71405513,"OFICINAS ADMINISTRATIVAS COLON","[""A12160063""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71319109,"FUERZA DE VENTAS CENTRO CIVICO MEXICALI","[""A05160071""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70115439,"6709 CHIAPA DE CORZO CENTRO","[""A08130305""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71643634,"565 BOCA DEL RIO CANALES 2017","[""A09170681""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71396441,"OFV CANANEA","[""A11160410""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467419,"SAHUAYOII","[""A11150475""]","[""Activo""]"
"CUAD-CISCO","EOLICA ZOPILOAPAN S.A.P.I. DE C.V",71846812,"PLANTA ZOPILOAPAN","[""A05200500""]","[""Activo""]"
"CUAD-BROADSOFT","MODATELAS, S.A. DE C.V.",71467474,"TECOMAN","[""A11150469""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71562022,"6356 PATRIMONIAL NEZAHUALCOYOTL","[""A10180557"",""A03194202"",""A10181042"",""A10180525"",""A03194206"",""A10181045""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71397379,"OFV ESCUINAPA","[""A11160409""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114631,"3683 PARQUE SAN ANDRES","[""A01182126""]","[""Activo""]"
"CUAD-CISCO","BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B",71610911,"BANORTE CITY MARKET PILARESS","[""A01170391""]","[""Activo""]"
"CUAD-CISCO","LALA ADMINISTRACION Y CONTROL, S.A. DE C.V.",70190737,"LALA CEDIS LAREDO","[""A01150788""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71566324,"GAYOSSO MEXICALI 2","[""A05160490""]","[""Activo""]"
"CUAD-BROADSOFT","CAJA POPULAR MEXICANA",70051755,"CORP SJDD ODG","[""A08170315"",""V0000000663"",""A01190591""]","[""Cancelado""]"
"CUAD-AVAYA","BBVA BANCOMER",71241242,"2390 H NAL PZA MEXICALI","[""A01180081""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",71557411,"5423 HIDALGO DEL PARRAL GLORIETA","[""A11170249""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",71291359,"BBVA H NAL PZA CANCUN CR2366","[""A11150066""]","[""Cancelado""]"
"CUAD-CISCO","BBVA BANCOMER",71443535,"4783 MEXICALI UNIVERSIDAD","[""A09140110""]","[""Cancelado""]"
"CUAD-BROADSOFT","GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.",71396422,"OFV AUTLAN DE NAVARRO","[""A09160322""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71319076,"OFICINAS ADMINISTRATIVAS SULLIVAN","[""A05160070""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70115410,"6695 CD VALLE HERMOSO","[""A05181757""]","[""Activo""]"
"CUAD-BROADSOFT","GRUPO GAYOSSO",71332386,"TIEMPO Y VIDA REVOLUCION","[""A05160068""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114788,"3775 MONTERREY GUADALUPE EXPO","[""A01180602"",""A04195292"",""A04194867""]","[""Activo""]"
"CUAD-CISCO","CIBANCO, S.A INSTITUCION DE BANCA MULTIPLE",71826997,"SANTA MONICA","[""A08191780""]","[""Activo""]"
"CUAD-CISCO","BBVA BANCOMER",70115546,"6551 TENANCINGO","[""A01182303""]","[""Cancelado""]"
"CUAD-CISCO","BBVA BANCOMER",71414675,"6404 PATRIMONIAL JUAREZ RENACIMIENTO","[""A08130194""]","[""Activo""]"
"CUAD-CISCO","ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.",70050940,"SECCION AMARILLA AGENCIA CANCUN","[""A10140237"",""A10140108""]","[""Activo""]"
"CUAD-AVAYA","SERVICIOS LIVERPOOL, S.A. DE C.V.",71436633,"LIVERPOOL TOLUCA","[""A07190470"",""A08191153""]","[""Activo""]"
"CUAD-AVAYA","BBVA BANCOMER",70114962,"3802 SAN NICOLAS NORTE","[""A02180160""]","[""Activo""]"
"CUAD-CISCO","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC",71351960,"COSAMALOAPAN 285","[""A12130131""]","[""Cancelado""]"
"CUAD-CISCO","BBVA BANCOMER",71310415,"6391 PATRIMONIAL SAN LUIS POTOSI","[""A08130152""]","[""Activo""]"
